Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002426,14.61,C1,
10002427,19.99,A4,
10002428,6.21,E3,
10002429,20.99,A3,
10002432,14.14,C1,
10002433,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002434,14.99,C1,
10002436,3.4,F3,
10002437,9.53,D3,
10002439,19.64,A4,
10002441,14.31,C1,
10002442,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002444,11.04,D1,
10002446,13.81,C2,
10002448,13.71,C2,
10002450,11.97,D1,
10002451,10.91,D2,
10002452,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002453,13.19,C2,
10002454,12.54,C3,
10002457,7.6,E2,
10002458,16.03,B2,
10002459,5.64,F1,
10002461,16.99,B2,
10002462,14.96,C1,
10002463,10.5,D2,
10002464,13.53,C2,
10002466,6.4,E3,
10002468,16.52,B2,
10002469,19.82,A4,
10002471,16.95,B2,
10002473,8.27,E1,
10002474,6.69,E3,
10002475,12.11,C3,
10002476,14.79,C1,
10002477,13.47,C2,
10002480,12.4,C3,
10002481,14.07,C1,
10002482,14.03,C1,
10002483,14.08,C1,
10002484,11.65,D1,
10002486,11.3,D1,
10002488,11.51,D1,
10002489,11.88,D1,
10002491,8.96,E1,
10002492,9.84,D3,
10002494,20.75,A3,
10002497,20.98,A3,
10002498,8.9,E1,
10002499,19.8,A4,
10002500,13.48,C2,
10002501,5.21,F1,
10002502,16.49,B2,
10002503,5.36,F1,
10002504,5.86,F1,
10002505,13.82,C2,
10002506,14.63,C1,
10002507,7.77,E2,
10002508,16.16,B2,
10002509,10.97,D2,
10002511,20.14,A3,
10002512,9.5,D3,
10002513,12.06,C3,
10002514,10.35,D2,
10002515,7.13,E2,
10002517,14.5,C1,
10002518,5.54,F1,
10002519,15.04,B3,
10002520,7.35,E2,
10002521,2.15,G1,
10002522,15.0,B3,
10002523,14.99,C1,
10002524,8.4,E1,
10002525,5.48,F1,
10002526,1.86,G1,
10002527,4.46,F2,
10002528,19.84,A4,
10002529,13.74,C2,
10002530,19.93,A4,
10002532,16.11,B2,
10002533,7.39,E2,
10002534,13.26,C2,
10002535,15.74,B3,
10002536,4.89,F2,
10002537,1.55,G1,
10002538,13.48,C2,
10002539,14.17,C1,
10002540,20.68,A3,
10002541,13.69,C2,
10002542,12.64,C3,
10002544,13.58,C2,
10002547,9.81,D3,
10002548,11.23,D1,
10002549,14.04,C1,
10002550,3.67,F3,
10002551,3.46,F3,
10002553,12.5,C3,
10002555,13.33,C2,
10002556,14.65,C1,
10002557,19.6,A4,
10002558,15.18,B3,
10002559,15.83,B3,
10002561,14.83,C1,
10002562,14.37,C1,
10002563,6.3,E3,
10002564,14.66,C1,
10002565,10.79,D2,
10002566,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002567,8.52,E1,
10002568,7.39,E2,
10002572,15.19,B3,
10002573,13.6,C2,
10002575,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002578,6.53,E3,
10002579,15.1,B3,
10002580,11.69,D1,
10002582,19.74,A4,
10002583,16.47,B2,
10002584,10.66,D2,
10002586,15.34,B3,
10002587,11.74,D1,
10002588,15.49,B3,
10002589,10.84,D2,
10002590,10.57,D2,
10002591,15.57,B3,
10002592,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002593,11.61,D1,
10002596,13.79,C2,
10002597,10.45,D2,
10002598,19.91,A4,
10002599,11.49,D1,
10002601,9.42,D3,
10002602,11.55,D1,
10002604,21.54,A2,
10002605,14.68,C1,
10002606,9.42,D3,
10002607,21.03,A2,
10002608,16.64,B2,
10002612,10.58,D2,
10002615,14.53,C1,
10002616,19.77,A4,
10002617,15.97,B3,
10002620,15.29,B3,
10002621,10.46,D2,
10002622,12.73,C3,
10002623,14.02,C1,
10002625,15.19,B3,
10002626,19.94,A4,
10002628,3.71,F3,
10002629,19.67,A4,
10002630,1.75,G1,
10002631,19.3,A4,
10002633,11.28,D1,
10002635,8.64,E1,
10002636,8.79,E1,
10002637,15.32,B3,
10002638,5.07,F1,
10002639,17.41,B1,
10002641,6.59,E3,
10002642,16.57,B2,
10002644,10.92,D2,
10002645,10.99,D2,
10002646,13.05,C2,
10002648,14.01,C1,
10002649,8.35,E1,
10002650,11.22,D1,
10002651,11.16,D1,
10002652,15.16,B3,
10002653,19.3,A4,
10002655,14.18,C1,
10002656,11.09,D1,
10002658,12.64,C3,
10002660,14.18,C1,
10002661,16.27,B2,
10002662,15.52,B3,
10002663,4.9,F2,
10002664,10.33,D2,
10002665,19.68,A4,
10002667,16.04,B2,
10002668,13.97,C2,
10002671,14.02,C1,
10002672,19.65,A4,
10002673,20.09,A3,
10002677,8.58,E1,
10002678,15.23,B3,
10002680,15.97,B3,
10002686,12.13,C3,
10002690,14.94,C1,
10002691,15.46,B3,
10002692,20.55,A3,
10002697,5.22,F1,
10002698,8.74,E1,
10002699,4.19,F2,
10002701,14.54,C1,
10002703,6.77,E3,
10002704,3.07,F3,
10002705,9.87,D3,
10002706,9.72,D3,
10002708,14.39,C1,
10002709,19.83,A4,
10002712,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002714,14.91,C1,
10002715,10.86,D2,
10002719,7.05,E2,
10002721,19.8,A4,
10002722,15.99,B3,
10002723,13.63,C2,
10002724,10.87,D2,
10002727,20.25,A3,
10002728,8.85,E1,
