Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002666,12.37,C3,
10002669,4.37,F2,
10002674,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002675,7.84,E2,
10002679,15.48,B3,
10002684,13.94,C2,
10002685,7.75,E2,
10002687,13.73,C2,
10002693,13.52,C2,
10002694,14.72,C1,
10002695,14.89,C1,
10002710,13.62,C2,
10002713,10.4,D2,
10002716,10.06,D2,
10002717,7.61,E2,
10002726,11.11,D1,
10001558,18.38,A5,
10001559,12.31,C3,
10001560,5.44,F1,
10001563,7.3,E2,
10001564,9.56,D3,
10001565,12.79,C3,
10001567,16.03,B2,
10001568,9.2,D3,
10001569,10.05,D2,
10001570,14.07,C1,
10001571,13.41,C2,
10001572,12.3,C3,
10001573,15.28,B3,
10001574,8.15,E1,
10001576,15.17,B3,
10001578,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001580,12.76,C3,
10001581,6.51,E3,
10001585,13.38,C2,
10001587,14.74,C1,
10001588,21.04,A2,
10001589,11.21,D1,
10001590,12.36,C3,
10001591,13.81,C2,
10001594,19.7,A4,
10001595,10.55,D2,
10001596,8.69,E1,
10001597,8.88,E1,
10001598,8.19,E1,
10001600,9.72,D3,
10001601,8.43,E1,
10001602,6.3,E3,
10001604,10.01,D2,
10001605,11.09,D1,
10001607,16.66,B2,
10001608,16.66,B2,
10001609,19.6,A4,
10001610,19.27,A4,
10001612,13.73,C2,
10001613,8.84,E1,
10001614,10.98,D2,
10001615,13.03,C2,
10001617,14.76,C1,
10001618,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001619,11.11,D1,
10001621,13.24,C2,
10001622,15.87,B3,
10001623,14.04,C1,
10001624,15.32,B3,
10001625,13.67,C2,
10001626,12.45,C3,
10001627,13.29,C2,
10001628,19.85,A4,
10001630,10.87,D2,
10001631,15.97,B3,
10001632,7.84,E2,
10001633,12.16,C3,
10001634,6.16,E3,
10001638,19.7,A4,
10001639,15.37,B3,
10001641,11.46,D1,
10001643,10.33,D2,
10001644,2.58,G1,
10001645,16.99,B2,
10001647,10.36,D2,
10001648,9.17,D3,
10001649,8.5,E1,
10001650,12.86,C3,
10001653,9.02,D3,
10001654,10.19,D2,
10001655,15.41,B3,
10001656,15.47,B3,
10001657,15.26,B3,
10001658,17.19,B1,
10001659,14.72,C1,
10001660,3.84,F3,
10001661,16.97,B2,
10001662,14.32,C1,
10001663,21.21,A2,
10001664,20.45,A3,
10001665,9.55,D3,
10001666,20.55,A3,
10001667,9.23,D3,
10001668,9.77,D3,
10001669,2.14,G1,
10001671,13.29,C2,
10001672,12.48,C3,
10001673,21.5,A2,
10001674,16.3,B2,
10001675,15.81,B3,
10001678,12.57,C3,
10001679,16.48,B2,
10001681,14.29,C1,
10001682,9.08,D3,
10001683,13.98,C2,
10001686,10.92,D2,
10001687,15.79,B3,
10001688,10.32,D2,
10001689,16.4,B2,
10001691,12.69,C3,
10002165,10.61,D2,
10002174,17.03,B1,
10002175,15.75,B3,
10002176,16.49,B2,
10002179,13.91,C2,
10002187,14.08,C1,
10002188,10.07,D2,
10002190,11.13,D1,
10002191,17.23,B1,
10002227,12.6,C3,
10002229,11.09,D1,
10002231,19.55,A4,
10002241,4.9,F2,
10002242,9.18,D3,
10002245,10.51,D2,
10002247,13.09,C2,
10002253,13.51,C2,
10002254,9.16,D3,
10002260,7.99,E2,
10002261,13.25,C2,
