Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002430,20.5,A3,
10002435,13.05,C2,
10002438,9.8,D3,
10002443,9.54,D3,
10002447,7.18,E2,
10002455,16.74,B2,
10002456,13.83,C2,
10002460,17.3,B1,
10002465,15.55,B3,
10002472,9.71,D3,
10002478,11.28,D1,
10001219,13.28,C2,
10001220,14.59,C1,
10001223,13.9,C2,
10001224,15.78,B3,
10001225,6.52,E3,
10001226,20.28,A3,
10001227,17.08,B1,
10001228,13.87,C2,
10001229,15.89,B3,
10001230,18.58,A5,
10001232,7.71,E2,
10001233,10.29,D2,
10001234,15.16,B3,
10001235,15.35,B3,
10001236,15.26,B3,
10001237,10.1,D2,
10001239,16.05,B2,
10001242,17.77,B1,
10001243,14.42,C1,
10001244,16.03,B2,
10001245,17.01,B1,
10001248,5.45,F1,
10001249,14.68,C1,
10001251,11.48,D1,
10001253,11.76,D1,
10001255,10.97,D2,
10001256,20.8,A3,
10001258,15.85,B3,
10001259,5.05,F1,
10001260,13.82,C2,
10001262,10.38,D2,
10001264,11.17,D1,
10001265,11.35,D1,
10001266,9.26,D3,
10001267,11.26,D1,
10001269,12.2,C3,
10001270,12.12,C3,
10001271,4.49,F2,
10001273,13.82,C2,
10001275,10.46,D2,
10001277,21.33,A2,
10001278,14.59,C1,
10001280,14.06,C1,
10001281,20.68,A3,
10001282,11.48,D1,
10001283,11.12,D1,
10001285,6.05,E3,
10001286,10.03,D2,
10001287,15.25,B3,
10001288,12.12,C3,
10001289,14.02,C1,
10001293,20.9,A3,
10001294,6.91,E3,
10001295,19.08,A4,
10001296,5.87,F1,
10001297,4.84,F2,
10001299,8.06,E1,
10001300,10.55,D2,
10001301,8.16,E1,
10001305,14.14,C1,
10001306,16.83,B2,
10001308,8.53,E1,
10001311,4.51,F2,
10001890,8.26,E1,
10001891,19.98,A4,
10001897,13.62,C2,
10001899,16.12,B2,
10001900,9.19,D3,
10001903,18.81,A5,
10001918,12.46,C3,
10001949,11.24,D1,
