Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002662,13.9,C2,
10002663,3.97,F3,
10002664,10.63,D2,
10002665,20.18,A3,
10002667,13.94,C2,
10002668,10.94,D2,
10002671,17.8,B1,
10002672,21.27,A2,
10002673,18.85,A5,
10002677,10.04,D2,
10002678,14.19,C1,
10002680,15.77,B3,
10002686,9.31,D3,
10002690,14.13,C1,
10002691,16.35,B2,
10002692,19.58,A4,
10002697,9.45,D3,
10002698,6.42,E3,
10002699,6.46,E3,
10002701,13.46,C2,
10002703,2.98,G1,
10002704,3.03,F3,
10002705,10.84,D2,
10002706,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002708,14.99,C1,
10002709,20.7,A3,
10002712,15.43,B3,
10002714,16.21,B2,
10002715,10.64,D2,
10002719,4.28,F2,
10002721,19.92,A4,
10002722,14.86,C1,
10002723,15.35,B3,
10002724,10.76,D2,
10002727,19.74,A4,
10002728,13.23,C2,
