Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001219,9.91,D3,
10001220,15.01,B3,
10001223,9.42,D3,
10001224,16.21,B2,
10001225,1.72,G1,
10001226,20.02,A3,
10001227,13.86,C2,
10001228,14.86,C1,
10001229,12.36,C3,
10001230,19.66,A4,
10001232,6.95,E3,
10001233,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001234,14.91,C1,
10001235,14.31,C1,
10001236,16.43,B2,
10001237,10.47,D2,
10001239,16.01,B2,
10001242,15.18,B3,
10001243,13.92,C2,
10001244,14.62,C1,
10001245,16.33,B2,
10001248,5.18,F1,
10001249,13.99,C2,
10001251,11.33,D1,
10001253,10.3,D2,
10001255,10.25,D2,
10001256,19.83,A4,
10001258,16.09,B2,
10001259,4.95,F2,
10001260,13.47,C2,
10001262,11.76,D1,
10001264,11.14,D1,
10001265,11.71,D1,
10001266,10.84,D2,
10001267,10.81,D2,
10001269,8.58,E1,
10001270,11.61,D1,
10001271,5.71,F1,
10001273,15.18,B3,
10001275,9.0,D3,
10001277,18.25,A5,
10001278,16.8,B2,
10001280,15.06,B3,
10001281,20.1,A3,
10001282,8.95,E1,
10001283,0.38,G3,
10001285,1.53,G1,
10001286,12.41,C3,
10001287,16.27,B2,
10001288,11.8,D1,
10001289,15.07,B3,
10001293,21.29,A2,
10001294,5.81,F1,
10001295,20.84,A3,
10001296,7.06,E2,
10001297,7.89,E2,
10001299,9.43,D3,
10001300,6.12,E3,
10001301,7.91,E2,
10001305,11.03,D1,
10001306,16.24,B2,
10001308,8.26,E1,
10001311,5.38,F1,
10001890,12.14,C3,
10001891,19.87,A4,
10001897,13.02,C2,
10001899,16.27,B2,
10001900,9.88,D3,
10001903,19.55,A4,
10001918,8.19,E1,
10001949,9.68,D3,
10002430,19.75,A4,
10002435,11.02,D1,
10002438,11.1,D1,
10002443,11.17,D1,
10002447,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002455,16.37,B2,
10002456,13.65,C2,
10002460,14.89,C1,
10002465,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002472,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002478,13.95,C2,
