Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001558,19.48,A4,
10001559,8.8,E1,
10001560,5.45,F1,
10001563,12.03,C3,
10001564,13.4,C2,
10001565,15.68,B3,
10001567,14.2,C1,
10001568,13.89,C2,
10001569,12.73,C3,
10001570,8.2,E1,
10001571,15.9,B3,
10001572,9.56,D3,
10001573,13.05,C2,
10001574,9.62,D3,
10001576,14.45,C1,
10001578,10.06,D2,
10001580,12.43,C3,
10001581,9.9,D3,
10001585,14.24,C1,
10001587,13.66,C2,
10001588,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001589,11.14,D1,
10001590,15.06,B3,
10001591,14.0,C1,
10001594,19.47,A4,
10001595,5.41,F1,
10001596,1.85,G1,
10001597,14.05,C1,
10001598,11.22,D1,
10001600,13.43,C2,
10001601,11.25,D1,
10001602,5.71,F1,
10001604,12.33,C3,
10001605,11.72,D1,
10001607,16.93,B2,
10001608,16.36,B2,
10001609,20.89,A3,
10001610,21.24,A2,
10001612,16.55,B2,
10001613,11.54,D1,
10001614,9.64,D3,
10001615,13.39,C2,
10001617,16.01,B2,
10001618,13.32,C2,
10001619,12.93,C3,
10001621,16.21,B2,
10001622,13.62,C2,
10001623,14.53,C1,
10001624,15.08,B3,
10001625,9.14,D3,
10001626,9.17,D3,
10001627,9.91,D3,
10001628,20.25,A3,
10001630,10.35,D2,
10001631,13.41,C2,
10001632,12.37,C3,
10001633,10.06,D2,
10001634,3.28,F3,
10001638,21.04,A2,
10001639,14.38,C1,
10001641,10.26,D2,
10001643,12.08,C3,
10001644,6.35,E3,
10001645,16.9,B2,
10001647,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001648,12.69,C3,
10001649,12.25,C3,
10001650,11.13,D1,
10001653,11.16,D1,
10001654,10.8,D2,
10001655,14.64,C1,
10001656,12.59,C3,
10001657,14.23,C1,
10001658,14.66,C1,
10001659,16.06,B2,
10001660,5.88,F1,
10001661,14.4,C1,
10001662,15.8,B3,
10001663,20.67,A3,
10001664,20.02,A3,
10001665,9.11,D3,
10001666,20.27,A3,
10001667,12.74,C3,
10001668,10.03,D2,
10001669,7.46,E2,
10001671,15.53,B3,
10001672,12.42,C3,
10001673,19.85,A4,
10001674,16.16,B2,
10001675,14.17,C1,
10001678,11.12,D1,
10001679,15.41,B3,
10001681,14.19,C1,
10001682,12.85,C3,
10001683,15.5,B3,
10001686,13.12,C2,
10001687,15.99,B3,
10001688,11.6,D1,
10001689,15.44,B3,
10001691,14.64,C1,
10002165,8.97,E1,
10002174,14.68,C1,
10002175,14.77,C1,
10002176,15.91,B3,
10002179,15.28,B3,
10002187,14.18,C1,
10002188,10.4,D2,
10002190,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002191,15.42,B3,
10002227,13.0,C2,
10002229,9.28,D3,
10002231,20.07,A3,
10002241,7.81,E2,
10002242,11.06,D1,
10002245,8.82,E1,
10002247,12.78,C3,
10002253,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002254,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002260,8.68,E1,
10002261,10.42,D2,
10002666,10.65,D2,
10002669,8.81,E1,
10002674,12.59,C3,
10002675,11.24,D1,
10002679,14.57,C1,
10002684,15.52,B3,
10002685,9.07,D3,
10002687,14.86,C1,
10002693,10.38,D2,
10002694,16.86,B2,
10002695,16.28,B2,
10002710,17.2,B1,
10002713,11.48,D1,
10002716,11.86,D1,
10002717,0.72,G2,
10002726,7.86,E2,
