Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000187,18.3,A5,
10000205,16.81,B2,
10000208,15.33,B3,
10000230,19.77,A4,
10000231,10.27,D2,
10000238,15.23,B3,
10000248,7.74,E2,
10000255,13.0,C2,
10000261,14.63,C1,
10000273,15.77,B3,
10000274,11.79,D1,
10000288,9.64,D3,
10000303,9.48,D3,
10000304,15.47,B3,
10000307,19.19,A4,
10000314,14.12,C1,
10000332,3.84,F3,
10000336,8.17,E1,
10000337,19.68,A4,
10000362,1.67,G1,
10000368,6.43,E3,
10000379,4.99,F2,
10000384,11.2,D1,
10000396,12.42,C3,
10000401,21.71,A2,
10000402,2.85,G1,
10000410,13.0,C2,
10000412,10.11,D2,
10000416,13.71,C2,
10000417,14.85,C1,
10000426,11.25,D1,
10000433,14.98,C1,
10000452,19.98,A4,
10000455,13.98,C2,
10000466,6.98,E3,
10000020,19.1,A4,
10000021,8.88,E1,
10000024,14.49,C1,
10000026,17.15,B1,
10000027,21.01,A2,
10000028,19.19,A4,
10000029,9.82,D3,
10000030,8.46,E1,
10000031,11.12,D1,
10000032,11.05,D1,
10000033,13.26,C2,
10000034,9.28,D3,
10000035,15.24,B3,
10000036,11.75,D1,
10000037,12.44,C3,
10000038,8.8,E1,
10000039,3.69,F3,
10000041,11.22,D1,
10000043,14.85,C1,
10000044,13.79,C2,
10000045,18.75,A5,
10000046,14.39,C1,
10000048,16.19,B2,
10000049,10.48,D2,
10000050,15.03,B3,
10000051,12.25,C3,
10000052,15.15,B3,
10000053,13.91,C2,
10000054,3.13,F3,
10000055,8.69,E1,
10000056,7.9,E2,
10000057,14.23,C1,
10000058,8.88,E1,
10000059,15.05,B3,
10000060,13.91,C2,
10000061,4.53,F2,
10000062,11.78,D1,
10000064,10.42,D2,
10000065,10.69,D2,
10000066,10.69,D2,
10000067,14.25,C1,
10000068,19.63,A4,
10000069,16.63,B2,
10000072,5.39,F1,
10000073,3.88,F3,
10000074,16.62,B2,
10000075,9.33,D3,
10000078,15.88,B3,
10000079,17.06,B1,
10000080,13.38,C2,
