Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002160,20.4,A3,
10002161,19.76,A4,
10002163,14.65,C1,
10002164,15.58,B3,
10002166,17.52,B1,
10002168,10.27,D2,
10002169,9.22,D3,
10002170,11.44,D1,
10002172,14.2,C1,
10002173,12.6,C3,
10002178,19.95,A4,
10002181,10.59,D2,
10002183,7.83,E2,
10002184,16.41,B2,
10002185,12.22,C3,
10002186,10.49,D2,
10002189,14.29,C1,
10002192,15.65,B3,
10002193,21.47,A2,
10002194,6.45,E3,
10002195,10.32,D2,
10002196,6.59,E3,
10002197,14.55,C1,
10002198,13.84,C2,
10002199,20.59,A3,
10002200,13.14,C2,
10002201,9.48,D3,
10002202,12.91,C3,
10002203,16.51,B2,
10002204,8.35,E1,
10002205,13.47,C2,
10002206,15.44,B3,
10002207,5.28,F1,
10002208,12.33,C3,
10002209,8.48,E1,
10002210,15.24,B3,
10002211,17.26,B1,
10002212,8.8,E1,
10002213,15.7,B3,
10002214,8.85,E1,
10002215,20.36,A3,
10002216,11.89,D1,
10002217,10.43,D2,
10002218,13.58,C2,
10002219,7.02,E2,
10002220,12.02,C3,
10002222,6.31,E3,
10002223,15.76,B3,
10002225,14.03,C1,
10002228,16.73,B2,
10002230,11.66,D1,
10002232,18.64,A5,
10002234,14.89,C1,
10002235,15.06,B3,
10002237,11.22,D1,
10002238,13.59,C2,
10002239,7.91,E2,
10002240,17.76,B1,
10002243,15.3,B3,
10002244,12.89,C3,
10002246,11.83,D1,
10002248,16.82,B2,
10002249,10.01,D2,
10002250,16.44,B2,
10002251,9.68,D3,
10002252,6.86,E3,
10002255,12.89,C3,
10002256,9.55,D3,
10002257,20.42,A3,
10002258,15.3,B3,
10002259,5.69,F1,
10002262,11.88,D1,
10002263,11.41,D1,
10002264,11.62,D1,
10002265,16.51,B2,
10002266,12.36,C3,
10002267,12.19,C3,
10002268,14.05,C1,
10002269,19.98,A4,
