Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000622,1.73,G1,
10000630,15.89,B3,
10000633,11.37,D1,
10000637,15.6,B3,
10000644,14.51,C1,
10000670,16.23,B2,
10000683,8.55,E1,
10000698,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000700,10.09,D2,
10000001,11.91,D1,
10000002,19.48,A4,
10000003,14.48,C1,
10000004,15.26,B3,
10000005,12.59,C3,
10000007,9.94,D3,
10000009,15.33,B3,
10000010,18.94,A5,
10000012,10.4,D2,
10000013,18.49,A5,
10000015,8.35,E1,
10000016,13.86,C2,
10000017,14.17,C1,
10000116,5.13,F1,
10000123,20.06,A3,
10000125,13.33,C2,
10000126,17.25,B1,
10000128,16.86,B2,
10000133,20.12,A3,
10000139,19.69,A4,
10000143,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000150,12.4,C3,
10000152,16.41,B2,
10000167,21.03,A2,
10000169,20.42,A3,
10000182,13.37,C2,
