Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003181,5.623499999999999,F1,
10002169,11.6725,D1,
10002170,11.4885,D1,
10002173,9.763499999999999,D3,
10002183,6.4055,E3,
10002194,4.5195,F2,
10002201,1.2189999999999999,G1,
10002204,14.225499999999998,C1,
10002207,11.132,D1,
10002217,10.0395,D2,
10002219,6.7044999999999995,E3,
10002222,7.187499999999999,E2,
10002252,8.625,E1,
10002259,6.6125,E3,
10002264,16.33,B2,
10002266,15.444499999999998,B3,
10002681,3.2199999999999998,F3,
10002720,8.8895,E1,
10002725,8.418,E1,
