Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003368,16.62,B2,
10003369,19.68,A4,
10003376,12.85,C3,
10003389,11.83,D1,
10003400,14.83,C1,
10003408,15.57,B3,
10002426,11.45,D1,
10002427,21.18,A2,
10002428,2.22,G1,
10002429,21.05,A2,
10002432,15.0,B3,
10002433,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002434,14.43,C1,
10002436,4.88,F2,
10002437,3.23,F3,
10002439,19.74,A4,
10002441,16.16,B2,
10002442,17.35,B1,
10002444,11.81,D1,
10002446,13.74,C2,
10002448,16.77,B2,
10002450,8.4,E1,
10002451,12.39,C3,
10002452,10.3,D2,
10002453,11.44,D1,
10002454,11.85,D1,
10002457,11.4,D1,
10002458,15.01,B3,
10002459,1.83,G1,
10002461,17.7,B1,
10002462,14.8,C1,
10002463,11.42,D1,
10002464,15.03,B3,
10002466,2.29,G1,
10002468,16.07,B2,
10002469,20.49,A3,
10002471,14.63,C1,
10002473,8.48,E1,
10002474,2.69,G1,
10002475,11.74,D1,
10002476,13.82,C2,
10002477,16.51,B2,
10002852,12.95,C3,
10002855,10.62,D2,
10002879,15.15,B3,
10002881,8.58,E1,
10002883,11.71,D1,
10002884,3.8,F3,
10002889,20.1,A3,
