Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001882,5.13,F1,
10001883,9.24,D3,
10001884,13.25,C2,
10001885,14.64,C1,
10001886,15.15,B3,
10001887,11.69,D1,
10001888,5.77,F1,
10001889,11.31,D1,
10001892,15.75,B3,
10001894,3.34,F3,
10001896,19.74,A4,
10001898,5.66,F1,
10001901,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001902,7.07,E2,
10001904,17.03,B1,
10001906,15.36,B3,
10001907,15.66,B3,
10001908,15.19,B3,
10001910,20.52,A3,
10001911,7.44,E2,
10001912,13.39,C2,
10001913,4.7,F2,
10001914,14.48,C1,
10001915,20.38,A3,
10001917,11.36,D1,
10001920,19.81,A4,
10001922,9.86,D3,
10001923,10.08,D2,
10001924,19.59,A4,
10001925,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001926,16.0,B2,
10001927,20.4,A3,
10001928,18.6,A5,
10001929,15.74,B3,
10001930,10.32,D2,
10001932,10.04,D2,
10001933,9.56,D3,
10001934,20.24,A3,
10001935,15.17,B3,
10001936,16.43,B2,
10001937,20.22,A3,
10001938,12.51,C3,
10001939,9.11,D3,
10001940,14.98,C1,
10001941,18.96,A5,
10001942,4.9,F2,
10001943,11.02,D1,
10001944,21.24,A2,
10001945,8.83,E1,
10001946,14.29,C1,
10001947,20.23,A3,
10001948,13.24,C2,
10001950,12.79,C3,
10001951,16.26,B2,
10001952,9.77,D3,
10001953,19.69,A4,
10001954,4.47,F2,
10001955,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001956,11.66,D1,
10002431,15.3,B3,
10002440,20.47,A3,
10002445,16.78,B2,
10002449,15.06,B3,
10002467,8.15,E1,
10002470,14.3,C1,
10002479,14.49,C1,
10002859,9.52,D3,
10002860,13.79,C2,
10002862,18.6,A5,
10002868,16.75,B2,
10002886,15.04,B3,
10002890,15.48,B3,
10002895,14.61,C1,
10002901,15.72,B3,
