Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003598,20.61,A3,
10003599,9.97,D3,
10003601,11.47,D1,
10003603,16.06,B2,
10003604,11.27,D1,
10003608,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003610,11.04,D1,
10003611,15.06,B3,
10003612,11.79,D1,
10003615,9.44,D3,
10003616,9.29,D3,
10003617,10.89,D2,
10003618,20.27,A3,
10003619,9.05,D3,
10003620,10.86,D2,
10003621,9.82,D3,
10003623,19.67,A4,
10003625,14.36,C1,
10003627,13.76,C2,
10003628,7.16,E2,
10003629,9.28,D3,
10003630,20.31,A3,
10003631,11.49,D1,
10003634,8.51,E1,
10003636,11.94,D1,
10003638,15.33,B3,
10003639,19.89,A4,
