Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003600,11.76,D1,
10003602,12.37,C3,
10003606,11.36,D1,
10003607,11.31,D1,
10003609,15.76,B3,
10003614,12.5,C3,
10003622,19.62,A4,
10003626,10.74,D2,
10003632,12.42,C3,
10003633,14.97,C1,
10003635,12.04,C3,
10003640,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003121,10.03,D2,
10003122,5.7,F1,
10003123,9.16,D3,
10003124,13.17,C2,
10003125,13.04,C2,
10003126,16.02,B2,
10003128,11.34,D1,
10003129,9.78,D3,
10003130,20.67,A3,
10003131,10.64,D2,
10003132,9.34,D3,
10003133,14.41,C1,
10003135,21.68,A2,
10003136,2.88,G1,
10003138,16.37,B2,
10003140,7.07,E2,
10003141,13.83,C2,
10003143,17.33,B1,
10003146,9.86,D3,
10003147,12.05,C3,
10003148,13.56,C2,
10003149,14.28,C1,
10003151,10.15,D2,
10003153,15.58,B3,
10003154,21.14,A2,
10003155,19.78,A4,
10003157,4.37,F2,
10003158,19.99,A4,
10003159,2.51,G1,
10003160,19.41,A4,
10003161,15.31,B3,
10003162,14.15,C1,
10003163,14.64,C1,
