Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003605,20.01,A3,
10003613,12.06,C3,
10003624,16.64,B2,
10003637,9.88,D3,
10002596,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002597,8.69,E1,
10002598,20.02,A3,
10002599,10.89,D2,
10002601,8.5,E1,
10002602,9.4,D3,
10002604,19.22,A4,
10002605,14.3,C1,
10002606,7.87,E2,
10002607,18.66,A5,
10002608,16.48,B2,
10002612,13.52,C2,
10002615,14.59,C1,
10002616,21.08,A2,
10002617,14.37,C1,
10002620,13.07,C2,
10002621,13.47,C2,
10002622,11.32,D1,
10002623,13.98,C2,
10002625,13.82,C2,
10002626,18.93,A5,
10002628,6.3,E3,
10002629,20.02,A3,
10002630,8.0,E1,
10002631,18.27,A5,
10002633,11.35,D1,
10002635,5.6,F1,
10002636,11.08,D1,
10002637,16.99,B2,
10002638,1.06,G1,
10002639,14.01,C1,
10002641,6.1,E3,
10002642,14.6,C1,
10002644,9.76,D3,
10002645,10.63,D2,
10002646,13.61,C2,
10002648,14.01,C1,
10002649,9.76,D3,
10002650,10.79,D2,
10002651,11.35,D1,
10002652,17.54,B1,
10002653,19.84,A4,
10002655,15.73,B3,
10002656,12.22,C3,
10002658,8.82,E1,
10002660,15.73,B3,
10002661,13.64,C2,
10003118,6.0,E3,
10003119,13.85,C2,
10003134,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003139,10.49,D2,
10003144,11.22,D1,
10003145,9.77,D3,
10003150,10.94,D2,
10003152,8.95,E1,
10003156,15.52,B3,
