Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003359,17.08,B1,
10003361,21.13,A2,
10003362,18.5,A5,
10003363,19.71,A4,
10003364,13.27,C2,
10003365,14.92,C1,
10003366,13.18,C2,
10003367,11.23,D1,
10003370,15.63,B3,
10003371,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003372,9.59,D3,
10003373,10.77,D2,
10003374,13.38,C2,
10003377,14.66,C1,
10003378,19.97,A4,
10003379,14.35,C1,
10003381,19.67,A4,
10003382,15.79,B3,
10003383,19.86,A4,
10003384,19.23,A4,
10003385,11.85,D1,
10003386,6.65,E3,
10003387,8.64,E1,
10003388,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003391,8.09,E1,
10003393,20.06,A3,
10003394,21.6,A2,
10003395,10.67,D2,
10003396,15.71,B3,
10003397,14.57,C1,
10003398,14.16,C1,
10003401,10.38,D2,
10003403,12.78,C3,
10003404,19.69,A4,
10003405,20.41,A3,
10003406,11.75,D1,
10003407,13.36,C2,
10003411,12.76,C3,
10003412,9.95,D3,
10003413,5.91,F1,
10003414,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003416,10.89,D2,
10003417,12.24,C3,
10003420,14.57,C1,
10003421,9.89,D3,
10003423,9.23,D3,
10003425,14.86,C1,
10003426,12.58,C3,
10003429,9.38,D3,
10003431,13.89,C2,
10003432,20.89,A3,
10003433,15.0,B3,
10003434,14.22,C1,
10003437,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003439,14.32,C1,
10003442,13.06,C2,
10003444,7.21,E2,
10003445,11.39,D1,
10003446,20.39,A3,
10003447,8.21,E1,
10003448,12.27,C3,
10003449,3.14,F3,
10003450,0.47,G3,
10003453,5.89,F1,
10003455,11.27,D1,
10003456,14.55,C1,
10003457,9.45,D3,
10003458,11.42,D1,
10003459,16.31,B2,
10003462,14.92,C1,
10003464,8.82,E1,
10003465,5.45,F1,
10003467,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003468,16.11,B2,
10003470,14.67,C1,
10003471,10.43,D2,
10003472,16.07,B2,
10003473,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003474,9.13,D3,
10003475,9.8,D3,
10003476,11.08,D1,
10003477,16.63,B2,
10003478,13.04,C2,
10003481,10.51,D2,
10003482,14.19,C1,
10003483,12.27,C3,
10003485,17.35,B1,
10003487,14.81,C1,
10003489,10.27,D2,
10003491,16.55,B2,
10003493,21.56,A2,
10003495,12.84,C3,
10003496,13.95,C2,
10003497,18.64,A5,
10003499,14.89,C1,
10003500,19.36,A4,
10003501,5.1,F1,
10003503,10.87,D2,
10003504,19.97,A4,
10003505,9.88,D3,
10003507,9.58,D3,
10003508,13.73,C2,
10003510,13.21,C2,
10003511,13.53,C2,
10003513,13.71,C2,
10003514,14.43,C1,
10003515,16.42,B2,
10003517,14.99,C1,
10003518,10.8,D2,
10003519,11.27,D1,
10003520,20.68,A3,
10003522,19.03,A4,
10003523,14.9,C1,
10003528,4.81,F2,
10003529,15.82,B3,
10003530,20.01,A3,
10003531,19.68,A4,
10003532,15.63,B3,
10003533,10.46,D2,
10003534,19.72,A4,
10003535,12.26,C3,
10003536,5.93,F1,
10003537,19.4,A4,
10003540,19.76,A4,
10003541,9.53,D3,
10003542,20.58,A3,
10003545,13.82,C2,
10003546,13.25,C2,
10003547,12.64,C3,
10003548,12.71,C3,
10003551,11.71,D1,
10003552,6.23,E3,
10003553,18.31,A5,
10003554,20.31,A3,
10003555,10.33,D2,
10003556,8.96,E1,
10003557,13.5,C2,
10003559,14.65,C1,
10003560,19.23,A4,
10003561,13.62,C2,
10003563,9.46,D3,
10003564,12.4,C3,
10003565,8.32,E1,
10003566,9.69,D3,
10003568,13.25,C2,
10003569,10.02,D2,
10003570,13.08,C2,
10003571,13.38,C2,
10003572,10.87,D2,
10003573,7.27,E2,
10003574,13.87,C2,
10003577,8.25,E1,
10003578,13.09,C2,
10003579,19.25,A4,
10003580,16.06,B2,
10003581,8.12,E1,
10003582,10.03,D2,
10003583,3.92,F3,
10003584,5.48,F1,
10003587,6.64,E3,
10003588,8.26,E1,
10003589,14.63,C1,
10003591,11.53,D1,
10003592,5.26,F1,
10003593,9.87,D3,
10003594,19.55,A4,
10003596,13.46,C2,
10003598,19.82,A4,
10003599,9.37,D3,
10003601,11.04,D1,
10003603,14.42,C1,
10003604,12.05,C3,
10003608,12.59,C3,
10003610,10.19,D2,
10003611,14.61,C1,
10003612,13.0,C2,
10003615,10.52,D2,
10003616,11.01,D1,
10003617,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003618,19.07,A4,
10003619,8.99,E1,
10003620,8.12,E1,
10003621,11.58,D1,
10003623,21.54,A2,
10003625,15.75,B3,
10003627,15.8,B3,
10003628,10.64,D2,
10003629,12.63,C3,
10003630,20.31,A3,
10003631,10.95,D2,
10003634,1.51,G1,
10003636,8.5,E1,
10003638,15.41,B3,
10003639,18.22,A5,
10003643,10.63,D2,
10003644,18.23,A5,
10003645,8.13,E1,
10003646,16.79,B2,
10003648,9.8,D3,
10003650,20.62,A3,
10003651,14.51,C1,
10003653,15.7,B3,
10003657,20.77,A3,
10003658,10.64,D2,
10003659,9.35,D3,
10003660,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003662,20.54,A3,
10003663,11.22,D1,
10003665,17.25,B1,
10003666,13.51,C2,
10003668,3.76,F3,
10003670,8.13,E1,
10003671,5.44,F1,
10003672,12.44,C3,
10003673,14.15,C1,
10003675,12.68,C3,
10003677,13.55,C2,
10003678,19.91,A4,
10003679,14.09,C1,
10003680,10.12,D2,
10003681,7.18,E2,
10003682,15.55,B3,
10003684,4.89,F2,
