Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003359,14.9,C1,
10003361,19.04,A4,
10003362,20.56,A3,
10003363,20.34,A3,
10003364,15.98,B3,
10003365,13.88,C2,
10003366,13.67,C2,
10003367,14.29,C1,
10003370,13.93,C2,
10003371,16.03,B2,
10003372,11.61,D1,
10003373,11.73,D1,
10003374,11.65,D1,
10003377,13.0,C2,
10003378,19.71,A4,
10003379,14.74,C1,
10003381,19.94,A4,
10003382,17.34,B1,
10003383,20.46,A3,
10003384,19.88,A4,
10003385,8.77,E1,
10003386,3.27,F3,
10003387,8.78,E1,
10003388,17.22,B1,
10003391,8.92,E1,
10003393,20.1,A3,
10003394,21.27,A2,
10003395,11.83,D1,
10003396,16.3,B2,
10003397,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003398,11.35,D1,
10003401,11.25,D1,
10003403,11.02,D1,
10003404,18.97,A5,
10003405,18.86,A5,
10003406,12.02,C3,
10003407,10.76,D2,
10003411,11.33,D1,
10003412,10.07,D2,
10003413,4.74,F2,
10003414,19.59,A4,
10003416,10.86,D2,
10003417,16.09,B2,
10003420,16.34,B2,
10003421,9.01,D3,
10003423,7.83,E2,
10003425,16.21,B2,
10003426,12.41,C3,
10003429,10.95,D2,
10003431,13.89,C2,
10003432,20.34,A3,
10003433,16.17,B2,
10003434,16.08,B2,
10003437,15.39,B3,
10003439,15.31,B3,
10003442,15.52,B3,
10003444,4.31,F2,
10003445,8.26,E1,
10003446,19.18,A4,
10003447,6.4,E3,
10003448,10.99,D2,
10003449,9.17,D3,
10003450,7.01,E2,
10003453,7.79,E2,
10003455,9.84,D3,
10003456,9.39,D3,
10003457,10.21,D2,
10003458,12.92,C3,
10003459,13.02,C2,
10003462,14.86,C1,
10003464,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003465,1.12,G1,
10003467,12.33,C3,
10003468,14.6,C1,
10003470,15.32,B3,
10003471,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003472,15.68,B3,
10003473,20.15,A3,
10003474,11.47,D1,
10003475,12.3,C3,
10003476,8.26,E1,
10003477,15.01,B3,
10003478,10.6,D2,
10003481,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003482,16.56,B2,
10003483,14.68,C1,
10003485,15.38,B3,
10003487,16.72,B2,
10003489,11.84,D1,
10003491,17.48,B1,
10003493,20.4,A3,
10003495,12.0,C3,
10003496,16.38,B2,
10003497,20.14,A3,
10003499,15.16,B3,
10003500,19.34,A4,
10003501,4.01,F2,
10003503,9.96,D3,
10003534,19.18,A4,
10003542,19.32,A4,
10003547,11.2,D1,
10003554,18.65,A5,
10003563,13.37,C2,
10003564,12.93,C3,
10003565,10.21,D2,
10003566,7.82,E2,
10003568,9.6,D3,
10003569,11.39,D1,
10003570,15.84,B3,
10003571,12.51,C3,
10003572,12.99,C3,
10003573,11.17,D1,
10003574,13.0,C2,
10003577,8.29,E1,
10003578,17.1,B1,
10003579,19.9,A4,
10003580,15.43,B3,
10003581,8.84,E1,
10003582,12.32,C3,
10003583,7.12,E2,
10003584,3.7,F3,
10003587,10.0,D2,
10003588,10.59,D2,
10003589,14.8,C1,
10003591,8.58,E1,
10003592,9.19,D3,
10003593,8.7,E1,
10003594,19.75,A4,
10003596,12.91,C3,
10003598,19.92,A4,
10003599,11.26,D1,
10003601,9.88,D3,
10003603,14.05,C1,
10003604,8.04,E1,
10003608,16.53,B2,
10003610,11.54,D1,
10003611,13.0,C2,
10003612,13.51,C2,
10003615,10.03,D2,
10003616,10.27,D2,
10003617,14.57,C1,
10003618,19.5,A4,
10003619,9.34,D3,
10003620,10.53,D2,
10003621,9.21,D3,
10003623,21.21,A2,
10003625,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003627,14.7,C1,
10003628,11.22,D1,
10003629,10.43,D2,
10003630,18.71,A5,
10003631,9.9,D3,
10003634,5.55,F1,
10003636,11.83,D1,
10003638,15.1,B3,
10003639,20.37,A3,
10003643,10.51,D2,
10003644,20.07,A3,
10003645,7.46,E2,
10003646,14.86,C1,
10003648,11.47,D1,
10003650,21.06,A2,
10003651,14.3,C1,
10003653,14.72,C1,
10003657,18.79,A5,
10003658,11.71,D1,
10003659,10.9,D2,
10003660,13.64,C2,
10003662,20.57,A3,
10003663,3.08,F3,
10003665,15.12,B3,
10003666,15.63,B3,
10003668,9.77,D3,
10003670,10.13,D2,
10003671,2.7,G1,
10003672,7.98,E2,
10003673,15.41,B3,
10003675,17.06,B1,
10003677,15.11,B3,
10003678,21.04,A2,
10003679,15.99,B3,
10003680,10.86,D2,
10003681,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003682,13.48,C2,
10003684,3.27,F3,
