Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002160,19.62,A4,
10002161,20.29,A3,
10002163,15.85,B3,
10002164,14.97,C1,
10002166,15.87,B3,
10002168,9.73,D3,
10002169,4.04,F2,
10002170,1.72,G1,
10002172,15.53,B3,
10002173,8.36,E1,
10002178,20.74,A3,
10002181,10.69,D2,
10002183,7.11,E2,
10002184,15.15,B3,
10002185,14.43,C1,
10002186,7.35,E2,
10002189,17.04,B1,
10002192,13.93,C2,
10002193,20.95,A3,
10002194,10.2,D2,
10002195,12.03,C3,
10002196,2.92,G1,
10002197,14.23,C1,
10002198,15.84,B3,
10002199,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002200,15.9,B3,
10002201,7.9,E2,
10002202,10.05,D2,
10002203,13.42,C2,
10002204,12.95,C3,
10002205,9.15,D3,
10002206,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002207,6.02,E3,
10002208,8.41,E1,
10002209,12.82,C3,
10002210,16.22,B2,
10002211,16.14,B2,
10002212,10.31,D2,
10002213,14.85,C1,
10002214,13.35,C2,
10002215,19.81,A4,
10002216,9.27,D3,
10002217,8.81,E1,
10002218,16.34,B2,
10002219,4.74,F2,
10002220,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002222,7.39,E2,
10002223,13.67,C2,
10002225,15.95,B3,
10002228,16.06,B2,
10002230,8.93,E1,
10002232,20.99,A3,
10002234,16.36,B2,
10002235,15.18,B3,
10002237,8.81,E1,
10002238,17.12,B1,
10002239,11.83,D1,
10002240,13.63,C2,
10002243,14.86,C1,
10002244,12.4,C3,
10002246,12.38,C3,
10002248,14.07,C1,
10002249,11.86,D1,
10002250,16.06,B2,
10002251,13.4,C2,
10002252,8.28,E1,
10002255,11.76,D1,
10002256,9.89,D3,
10002257,18.96,A5,
10002258,14.8,C1,
10002259,3.95,F3,
10002262,11.31,D1,
10002263,13.25,C2,
10002264,8.31,E1,
10002265,16.33,B2,
10002266,11.03,D1,
10002267,14.54,C1,
10002268,9.55,D3,
10002269,19.89,A4,
10002670,19.91,A4,
10002676,20.42,A3,
10002681,3.3,F3,
10002682,19.95,A4,
10002683,8.92,E1,
10002688,12.48,C3,
10002689,12.5,C3,
10002696,20.56,A3,
10002700,12.31,C3,
10002702,15.94,B3,
10002707,16.44,B2,
10002711,9.66,D3,
10002718,12.56,C3,
10002720,11.55,D1,
10002725,4.91,F2,
10003175,12.55,C3,
10003178,14.98,C1,
10003181,0.73,G2,
10003189,15.77,B3,
10003196,19.56,A4,
10003197,20.02,A3,
10003201,14.7,C1,
10003211,8.74,E1,
