Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001314,18.66,A5,
10001331,14.19,C1,
10001334,4.77,F2,
10001338,15.75,B3,
10001343,20.24,A3,
10001347,7.14,E2,
10001355,19.17,A4,
10001370,6.57,E3,
10001379,15.5,B3,
10001380,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001385,14.52,C1,
10001394,19.76,A4,
10001397,20.26,A3,
10001398,9.82,D3,
10001404,15.73,B3,
10001409,20.26,A3,
10001412,20.61,A3,
10001420,8.36,E1,
10001425,10.0,D2,
10000707,15.3,B3,
10000708,20.07,A3,
10000709,8.39,E1,
10000710,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000714,15.03,B3,
10000715,12.37,C3,
10000716,9.32,D3,
10000717,18.92,A5,
10000718,8.8,E1,
10000719,5.04,F1,
10000721,21.48,A2,
10000722,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000723,14.4,C1,
10000724,9.69,D3,
10000725,14.64,C1,
10000726,10.62,D2,
10000727,21.6,A2,
10000729,10.04,D2,
10000730,18.83,A5,
10000731,14.03,C1,
10000732,4.94,F2,
10000733,9.85,D3,
10000734,20.79,A3,
10000738,15.15,B3,
10000739,14.73,C1,
10000740,9.78,D3,
10000741,17.23,B1,
10000743,11.8,D1,
10000745,6.35,E3,
10000746,11.34,D1,
10000747,9.98,D3,
10000748,10.86,D2,
10000749,16.28,B2,
10000750,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000751,6.27,E3,
10000753,7.09,E2,
10000754,12.91,C3,
10000755,13.82,C2,
10000756,15.98,B3,
10000757,13.54,C2,
10000761,20.22,A3,
10000763,13.99,C2,
10000764,14.6,C1,
10000765,11.24,D1,
10000766,14.78,C1,
10000767,20.16,A3,
10000769,15.49,B3,
10000773,9.51,D3,
10000776,20.23,A3,
10000777,9.6,D3,
10000778,19.0,A4,
10000780,14.96,C1,
10000781,9.72,D3,
10000782,11.39,D1,
10000783,11.57,D1,
10000784,14.0,C1,
10000785,8.83,E1,
10000786,18.49,A5,
10000787,16.47,B2,
10000790,12.74,C3,
10000791,14.14,C1,
10000792,11.87,D1,
10000793,15.53,B3,
10000794,11.15,D1,
10000796,11.12,D1,
10000797,14.63,C1,
10000798,13.7,C2,
10000799,19.56,A4,
10000800,13.93,C2,
10000801,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000802,9.2,D3,
10000803,8.1,E1,
10000804,14.61,C1,
10000805,13.39,C2,
10000806,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000807,9.39,D3,
10000808,2.11,G1,
10000809,8.09,E1,
10000810,15.16,B3,
10000811,19.54,A4,
10000812,16.46,B2,
10000813,16.73,B2,
10000814,13.89,C2,
10000815,19.4,A4,
10000818,5.74,F1,
10000819,12.66,C3,
10000820,13.24,C2,
10000822,6.01,E3,
10000824,8.7,E1,
10000825,11.31,D1,
10000827,14.85,C1,
10000828,13.1,C2,
10000830,5.63,F1,
10000831,13.33,C2,
10000832,9.36,D3,
10000834,20.92,A3,
10000835,11.67,D1,
10000836,20.45,A3,
10000839,15.11,B3,
10000840,8.11,E1,
10000841,20.55,A3,
10000843,10.54,D2,
10000845,12.31,C3,
10000846,7.54,E2,
10000847,14.69,C1,
10000848,14.77,C1,
10000850,4.61,F2,
10000851,14.48,C1,
10000852,9.88,D3,
10000854,12.56,C3,
10000855,6.62,E3,
10000856,15.33,B3,
10000857,13.6,C2,
10000858,8.23,E1,
10000860,16.59,B2,
10000861,20.8,A3,
10000862,19.77,A4,
10000863,17.36,B1,
10000864,11.25,D1,
10000865,14.91,C1,
10000866,13.61,C2,
10000867,10.52,D2,
10000868,8.65,E1,
10000869,13.22,C2,
10000871,6.07,E3,
10000872,9.63,D3,
10000873,11.59,D1,
10000874,11.91,D1,
10000875,5.19,F1,
10000877,11.87,D1,
10000878,11.93,D1,
10000879,5.32,F1,
10000880,10.87,D2,
10000881,20.45,A3,
10000882,15.55,B3,
10000883,15.5,B3,
10000884,10.03,D2,
10000886,14.75,C1,
10000887,20.23,A3,
10000889,10.69,D2,
10000890,6.07,E3,
10000892,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000893,19.67,A4,
10000894,21.39,A2,
10000895,13.22,C2,
10000896,15.37,B3,
10000897,12.51,C3,
10000899,3.7,F3,
10000900,11.44,D1,
10000901,12.22,C3,
10000902,9.64,D3,
10000904,10.97,D2,
10000905,15.58,B3,
10000907,9.44,D3,
10000908,15.85,B3,
10000909,11.63,D1,
10000911,17.1,B1,
10000916,14.09,C1,
10000917,12.45,C3,
10000918,9.68,D3,
10000919,5.23,F1,
10000920,14.69,C1,
10000921,9.31,D3,
10000923,7.98,E2,
10000925,11.46,D1,
10000926,14.97,C1,
10000928,15.1,B3,
10000933,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000934,8.79,E1,
10000935,14.81,C1,
10000937,15.11,B3,
10000938,8.34,E1,
10000939,8.52,E1,
10000941,16.17,B2,
10000942,8.67,E1,
10000944,14.89,C1,
10000946,19.48,A4,
10000947,2.34,G1,
10000949,15.88,B3,
10000950,17.25,B1,
10000951,10.91,D2,
10000952,14.42,C1,
10000953,19.42,A4,
10000954,6.56,E3,
10000955,6.2,E3,
10000956,13.94,C2,
10000957,18.86,A5,
10000959,15.47,B3,
10000960,9.03,D3,
10000964,6.06,E3,
10000965,14.75,C1,
10000966,8.09,E1,
10000968,7.75,E2,
10000971,4.35,F2,
10000972,14.5,C1,
10000973,12.67,C3,
10000974,16.31,B2,
10000975,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000978,14.85,C1,
10000979,15.17,B3,
10000980,11.71,D1,
10000981,3.05,F3,
10000982,15.24,B3,
10000984,13.69,C2,
10000985,17.51,B1,
10000986,9.34,D3,
10000987,13.15,C2,
10000988,15.57,B3,
10000989,14.61,C1,
10000990,16.05,B2,
10000991,13.04,C2,
10000992,12.81,C3,
10000993,15.86,B3,
10000994,11.53,D1,
10000995,19.76,A4,
10000996,10.54,D2,
10000998,10.93,D2,
10001001,14.67,C1,
10001002,8.51,E1,
10001003,16.0,B2,
10001004,18.93,A5,
10001005,7.72,E2,
10001007,2.85,G1,
10001008,5.35,F1,
10001009,12.32,C3,
10001012,9.87,D3,
10001013,16.85,B2,
10001014,9.54,D3,
10001016,16.56,B2,
10001017,9.46,D3,
10001018,14.63,C1,
10001019,9.11,D3,
10001020,13.65,C2,
10001021,6.88,E3,
10001023,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001024,16.17,B2,
10001026,14.12,C1,
10001027,9.46,D3,
10001028,4.59,F2,
10001029,18.93,A5,
10001031,12.67,C3,
10001032,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001033,5.7,F1,
10001034,12.53,C3,
10001035,14.48,C1,
10001037,9.1,D3,
10001038,5.98,F1,
10001043,10.67,D2,
10001044,15.54,B3,
10001046,20.3,A3,
10001048,9.67,D3,
