Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002485,11.189499999999999,D1,
10002510,7.187499999999999,E2,
10002574,1.5984999999999998,G1,
10002627,7.6015,E2,
10002640,1.426,G1,
10002669,9.820999999999998,D3,
10002717,4.14,F2,
10002726,14.443999999999999,C1,
10001317,7.520999999999999,E2,
10001321,8.533,E1,
10001329,8.981499999999999,E1,
10001332,12.535,C3,
10001333,11.799,D1,
10001342,3.7949999999999995,F3,
10001351,8.337499999999999,E1,
10001373,6.324999999999999,E3,
10001375,10.556999999999999,D2,
10001396,9.866999999999999,D3,
10001399,9.936,D3,
10001402,4.910499999999999,F2,
10001408,5.623499999999999,F1,
10001422,11.684,D1,
10001423,4.232,F2,
10001426,10.4995,D2,
10001438,7.014999999999999,E2,
10001454,11.913999999999998,D1,
10001455,8.2685,E1,
10001469,4.5195,F2,
10001474,6.140999999999999,E3,
10001482,9.338,D3,
10001493,13.133,C2,
10001512,14.018499999999998,C1,
10001515,8.947,E1,
10001526,14.892499999999998,C1,
10001528,15.375499999999997,B3,
10001529,11.626499999999998,D1,
10001531,7.371499999999999,E2,
10001546,8.498499999999998,E1,
10001560,5.404999999999999,F1,
10001569,10.821499999999999,D2,
10001581,8.072999999999999,E1,
10001595,12.615499999999999,C3,
10001596,9.498999999999999,D3,
10001602,3.2889999999999997,F3,
10001604,15.709,B3,
10001614,15.0305,B3,
10001644,7.589999999999999,E2,
10001647,10.626,D2,
10001650,14.674,C1,
10001660,5.3245,F1,
10001669,7.060999999999999,E2,
10001977,11.890999999999998,D1,
10001983,11.086,D1,
10001998,9.039,D3,
10002002,10.269499999999999,D2,
10002026,8.6595,E1,
10002067,6.5895,E3,
10002084,8.786,E1,
10002115,3.9099999999999997,F3,
10002188,10.924999999999999,D2,
10002190,12.408499999999998,C3,
10002241,6.8999999999999995,E3,
10002247,10.464999999999998,D2,
10002253,13.845999999999998,C2,
