Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001219,13.54,C2,
10001220,17.94,B1,
10001223,9.15,D3,
10001224,16.46,B2,
10001225,4.99,F2,
10001226,20.76,A3,
10001227,14.46,C1,
10001228,13.75,C2,
10001229,15.52,B3,
10001230,20.74,A3,
10001232,6.01,E3,
10001233,13.32,C2,
10001234,14.81,C1,
10001235,17.52,B1,
10001236,13.98,C2,
10001237,14.3,C1,
10001239,17.53,B1,
10001242,15.77,B3,
10001243,14.6,C1,
10001244,15.35,B3,
10001245,14.68,C1,
10001248,7.93,E2,
10001249,14.94,C1,
10001251,8.28,E1,
10001253,10.99,D2,
10001255,10.26,D2,
10001256,19.78,A4,
10001258,14.62,C1,
10001259,4.56,F2,
10001260,15.62,B3,
10001262,11.05,D1,
10001264,10.15,D2,
10001265,10.57,D2,
10001266,12.22,C3,
10001267,12.09,C3,
10001269,8.06,E1,
10001270,11.29,D1,
10001271,5.38,F1,
10001273,14.39,C1,
10001275,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001277,21.33,A2,
10001278,14.7,C1,
10001280,15.64,B3,
10001281,18.48,A5,
10001282,12.59,C3,
10001283,7.87,E2,
10001285,3.46,F3,
10001286,10.27,D2,
10001287,15.58,B3,
10001288,11.35,D1,
10001289,15.03,B3,
10001293,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001294,8.39,E1,
10001295,18.55,A5,
10001296,6.62,E3,
10001297,5.27,F1,
10001299,8.66,E1,
10001300,9.26,D3,
10001301,11.47,D1,
10001305,10.14,D2,
10001306,17.31,B1,
10001308,9.93,D3,
10001311,5.7,F1,
10001313,15.73,B3,
10001316,11.85,D1,
10001317,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001319,19.6,A4,
10001320,13.63,C2,
10001321,0.14,G3,
10001322,15.52,B3,
10001323,15.75,B3,
10001324,18.23,A5,
10001326,14.77,C1,
10001327,16.0,B2,
10001328,20.43,A3,
10001329,3.89,F3,
10001330,19.34,A4,
10001332,11.64,D1,
10001333,9.53,D3,
10001337,15.1,B3,
10001339,21.07,A2,
10001340,14.49,C1,
10001341,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001342,9.29,D3,
10001344,16.01,B2,
10001345,14.2,C1,
10001346,5.14,F1,
10001348,20.94,A3,
10001349,10.53,D2,
10001351,5.2,F1,
10001352,15.52,B3,
10001353,16.83,B2,
10001356,9.31,D3,
10001357,14.49,C1,
10001358,8.79,E1,
10001359,10.32,D2,
10001361,18.57,A5,
10001363,15.93,B3,
10001365,9.04,D3,
10001366,18.64,A5,
10001367,14.21,C1,
10001368,13.6,C2,
10001371,15.49,B3,
10001372,20.29,A3,
10001373,5.64,F1,
10001374,20.19,A3,
10001375,5.59,F1,
10001376,20.75,A3,
10001378,15.4,B3,
10001381,21.09,A2,
10001382,20.63,A3,
10001383,10.97,D2,
10001384,14.05,C1,
10001386,14.97,C1,
10001387,21.28,A2,
10001390,8.16,E1,
10001391,15.68,B3,
10001392,11.02,D1,
10001393,11.79,D1,
10001395,12.39,C3,
10001396,3.32,F3,
10001399,6.69,E3,
10001400,12.72,C3,
10001401,16.83,B2,
10001402,6.91,E3,
10001405,14.84,C1,
10001406,10.37,D2,
10001407,14.31,C1,
10001408,7.15,E2,
10001413,16.45,B2,
10001414,9.97,D3,
10001415,10.98,D2,
10001416,15.05,B3,
10001417,6.91,E3,
10001418,8.83,E1,
10001419,15.33,B3,
10001422,13.25,C2,
10001423,7.45,E2,
10001424,9.49,D3,
