Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000001,12.62,C3,
10000002,18.99,A5,
10000003,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000004,14.6,C1,
10000005,10.07,D2,
10000007,3.11,F3,
10000009,12.96,C3,
10000010,19.48,A4,
10000012,11.63,D1,
10000013,19.64,A4,
10000015,12.0,C3,
10000016,9.65,D3,
10000017,16.56,B2,
10000116,6.38,E3,
10000123,19.99,A4,
10000125,8.4,E1,
10000126,14.95,C1,
10000128,15.73,B3,
10000133,19.4,A4,
10000139,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000143,3.7,F3,
10000150,12.27,C3,
10000152,14.98,C1,
10000167,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000169,21.42,A2,
10000182,13.86,C2,
10000622,9.96,D3,
10000630,15.34,B3,
10000633,9.66,D3,
10000637,16.49,B2,
10000644,13.18,C2,
10000670,14.29,C1,
10000683,10.4,D2,
10000698,5.81,F1,
10000700,11.59,D1,
