Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002849,14.72,C1,
10002850,15.29,B3,
10002851,9.77,D3,
10002853,5.58,F1,
10002854,13.55,C2,
10002856,13.33,C2,
10002857,10.29,D2,
10002858,14.68,C1,
10002861,4.2,F2,
10002863,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002864,3.58,F3,
10002865,19.9,A4,
10002866,11.37,D1,
10002867,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002869,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002870,14.4,C1,
10002871,10.09,D2,
10002872,9.7,D3,
10002873,9.99,D3,
10002874,14.09,C1,
10002875,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002876,16.85,B2,
10002877,14.1,C1,
10002878,12.93,C3,
10002880,21.23,A2,
10002882,14.74,C1,
10002885,14.11,C1,
10002887,11.94,D1,
10002888,15.46,B3,
10002891,8.08,E1,
10002892,11.94,D1,
10002893,13.93,C2,
10002894,15.3,B3,
10002896,13.89,C2,
10002897,9.7,D3,
10002898,14.14,C1,
10002899,12.44,C3,
10002900,10.41,D2,
10002902,12.72,C3,
10002903,6.88,E3,
10002904,12.98,C3,
10002905,14.89,C1,
10002906,12.61,C3,
10002908,14.8,C1,
10002909,8.57,E1,
10002910,13.51,C2,
10002913,10.08,D2,
10002914,21.13,A2,
10002915,19.35,A4,
10002916,11.45,D1,
10002918,11.2,D1,
10002919,9.85,D3,
10002920,16.88,B2,
10002921,10.62,D2,
10002922,15.55,B3,
10002923,10.73,D2,
10002924,19.84,A4,
10002925,9.51,D3,
10002926,15.43,B3,
10002927,12.77,C3,
10002928,13.86,C2,
10002929,13.81,C2,
10002930,15.54,B3,
10002932,20.59,A3,
10002933,11.09,D1,
10002934,19.19,A4,
10002936,14.19,C1,
10002937,4.19,F2,
10002938,20.39,A3,
10002940,10.61,D2,
10002941,13.46,C2,
10002942,5.61,F1,
10002943,21.05,A2,
10002944,19.25,A4,
10002945,18.96,A5,
10002946,13.23,C2,
10002947,10.35,D2,
10002950,15.09,B3,
10002951,14.14,C1,
10002953,10.46,D2,
10002954,3.65,F3,
10002956,11.63,D1,
10002958,11.98,D1,
10002959,8.71,E1,
10002960,11.22,D1,
10002962,15.18,B3,
10002963,12.04,C3,
10002964,20.01,A3,
10002965,19.21,A4,
10002967,14.15,C1,
10002970,9.3,D3,
10002971,10.75,D2,
10002972,19.98,A4,
10002974,18.72,A5,
10002975,15.11,B3,
10002976,5.98,F1,
10002977,6.13,E3,
10002978,15.94,B3,
10002979,20.4,A3,
10002981,10.22,D2,
10002982,6.47,E3,
10002983,7.78,E2,
10002984,18.46,A5,
10002985,10.0,D2,
10002988,11.68,D1,
10002989,13.31,C2,
10002991,15.57,B3,
10002992,19.23,A4,
10002993,16.13,B2,
10002997,6.96,E3,
10002998,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002999,11.21,D1,
10003000,20.49,A3,
10003001,3.46,F3,
10003002,8.37,E1,
10003005,20.05,A3,
10003007,11.25,D1,
10003008,16.23,B2,
10003009,13.41,C2,
10003011,12.27,C3,
10003020,10.65,D2,
10003023,11.0,D1,
10003037,19.51,A4,
10003052,5.39,F1,
10003053,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003062,14.05,C1,
10003066,16.17,B2,
10003077,13.74,C2,
10003078,9.29,D3,
10003079,6.14,E3,
10003081,19.38,A4,
10003083,8.02,E1,
10003084,12.56,C3,
10003085,15.33,B3,
10003086,7.58,E2,
10003087,10.19,D2,
10003088,13.43,C2,
10003089,11.18,D1,
10003090,14.88,C1,
10003091,10.34,D2,
10003094,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003097,10.87,D2,
10003100,10.41,D2,
10003103,17.3,B1,
10003104,13.52,C2,
10003105,17.44,B1,
10003107,10.97,D2,
10003108,8.13,E1,
10003110,14.39,C1,
10003111,16.19,B2,
10003112,12.26,C3,
10003116,14.13,C1,
10003117,20.83,A3,
10003121,10.3,D2,
10003122,2.67,G1,
10003123,9.4,D3,
10003124,11.76,D1,
10003125,9.6,D3,
10003126,16.79,B2,
10003128,13.83,C2,
10003129,12.24,C3,
10003130,19.9,A4,
10003131,11.4,D1,
10003132,10.86,D2,
10003133,16.75,B2,
10003135,19.0,A4,
10003136,7.81,E2,
10003138,15.47,B3,
10003140,4.64,F2,
10003141,15.0,B3,
10003143,17.93,B1,
10003146,11.27,D1,
10003147,9.87,D3,
10003148,15.3,B3,
10003149,16.55,B2,
10003151,12.67,C3,
10003153,16.94,B2,
10003154,20.53,A3,
10003155,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003157,3.99,F3,
10003158,19.85,A4,
10003159,6.37,E3,
10003160,20.28,A3,
10003161,13.91,C2,
10003162,15.13,B3,
10003163,14.95,C1,
10003165,13.92,C2,
10003167,9.71,D3,
10003169,15.62,B3,
10003171,19.13,A4,
10003173,8.99,E1,
10003174,8.37,E1,
10003176,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003177,17.41,B1,
10003179,16.8,B2,
10003180,10.76,D2,
10003182,14.47,C1,
10003184,15.32,B3,
10003185,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003186,12.29,C3,
10003188,11.34,D1,
10003191,13.06,C2,
10003192,11.64,D1,
10003194,11.62,D1,
10003195,8.36,E1,
10003198,7.52,E2,
10003199,16.81,B2,
10003200,14.78,C1,
10003202,14.6,C1,
10003203,6.11,E3,
10003204,9.41,D3,
10003205,11.11,D1,
