Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003012,13.03,C2,
10003021,10.22,D2,
10003024,9.82,D3,
10003025,10.67,D2,
10003033,19.94,A4,
10003036,15.94,B3,
10003040,9.12,D3,
10003046,15.99,B3,
10003047,14.55,C1,
10003061,15.48,B3,
10003065,16.73,B2,
10003069,16.18,B2,
10003071,15.15,B3,
10003072,5.79,F1,
10003073,15.02,B3,
10003166,13.05,C2,
10003168,14.72,C1,
10003170,10.02,D2,
10003172,10.98,D2,
10003183,17.52,B1,
10003187,20.37,A3,
10003190,10.83,D2,
10003193,13.4,C2,
10003206,12.79,C3,
10002662,15.68,B3,
10002663,3.76,F3,
10002664,10.35,D2,
10002665,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002667,16.43,B2,
10002668,9.26,D3,
10002671,15.29,B3,
10002672,19.12,A4,
10002673,19.75,A4,
10002677,12.08,C3,
10002678,14.53,C1,
10002680,15.4,B3,
10002686,9.35,D3,
10002690,13.19,C2,
10002691,15.18,B3,
10002692,20.21,A3,
10002697,7.15,E2,
10002698,4.35,F2,
10002699,5.83,F1,
10002701,15.13,B3,
10002703,6.47,E3,
10002704,4.24,F2,
10002705,12.76,C3,
10002706,12.38,C3,
10002708,14.77,C1,
10002709,19.69,A4,
10002712,14.36,C1,
10002714,13.64,C2,
10002715,13.68,C2,
10002719,5.43,F1,
10002721,19.56,A4,
10002722,15.22,B3,
10002723,14.55,C1,
10002724,13.31,C2,
10002727,19.91,A4,
10002728,12.31,C3,
