Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002426,13.78,C2,
10002427,21.14,A2,
10002428,6.36,E3,
10002429,21.14,A2,
10002432,16.7,B2,
10002433,8.94,E1,
10002434,16.14,B2,
10002436,4.14,F2,
10002437,4.47,F2,
10002439,19.67,A4,
10002441,14.91,C1,
10002442,15.91,B3,
10002444,11.27,D1,
10002446,14.56,C1,
10002448,15.66,B3,
10002450,10.09,D2,
10002451,10.87,D2,
10002452,12.35,C3,
10002453,11.5,D1,
10002454,12.37,C3,
10002457,10.55,D2,
10002458,12.81,C3,
10002459,2.06,G1,
10002461,14.74,C1,
10002462,16.76,B2,
10002463,9.14,D3,
10002464,14.02,C1,
10002466,3.01,F3,
10002468,17.22,B1,
10002469,18.9,A5,
10002471,14.97,C1,
10002473,13.34,C2,
10002474,8.62,E1,
10002475,8.83,E1,
10002476,17.89,B1,
10002477,16.89,B2,
10002480,13.54,C2,
10002481,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002482,15.39,B3,
10002483,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002484,12.51,C3,
10002486,10.53,D2,
10002488,13.12,C2,
10002489,9.58,D3,
10002491,8.37,E1,
10002492,9.82,D3,
10002494,20.79,A3,
10002497,19.32,A4,
10002498,9.02,D3,
10002499,20.61,A3,
10002500,7.59,E2,
10002501,3.93,F3,
10002502,15.34,B3,
10002503,5.77,F1,
10002504,5.79,F1,
10002505,14.65,C1,
10002506,16.54,B2,
10002507,7.03,E2,
10002508,14.72,C1,
10002509,8.04,E1,
10002511,20.45,A3,
10002512,10.27,D2,
10002513,13.15,C2,
10002514,12.37,C3,
10002515,6.21,E3,
10002517,15.22,B3,
10002518,5.5,F1,
10002519,12.27,C3,
10002520,10.49,D2,
10002521,4.05,F2,
10002522,15.25,B3,
10002523,16.24,B2,
10002524,2.93,G1,
10002525,7.21,E2,
10002526,11.43,D1,
10002527,4.15,F2,
10002528,20.1,A3,
10002529,9.66,D3,
10002530,19.22,A4,
10002532,16.26,B2,
10002533,8.33,E1,
10002534,10.69,D2,
10002535,14.63,C1,
10002536,9.36,D3,
10002537,5.43,F1,
10002538,15.08,B3,
10002539,14.12,C1,
10002540,19.54,A4,
10002541,17.1,B1,
10002542,14.48,C1,
10002544,12.87,C3,
10002547,12.15,C3,
10002548,12.33,C3,
10002549,14.33,C1,
10002550,8.66,E1,
10002551,1.89,G1,
10002553,8.24,E1,
10002555,9.46,D3,
10002556,15.87,B3,
10002557,20.02,A3,
10002558,14.39,C1,
10002559,14.69,C1,
10002561,15.09,B3,
10002562,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002563,7.12,E2,
10002564,15.41,B3,
10002565,10.87,D2,
10002566,20.95,A3,
10002567,10.69,D2,
10002568,10.92,D2,
10002572,13.2,C2,
10002573,11.85,D1,
10002575,12.45,C3,
10002578,7.62,E2,
10002579,15.74,B3,
10002580,9.85,D3,
10002582,20.32,A3,
10002583,15.06,B3,
10002584,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002586,12.98,C3,
10002587,9.81,D3,
10002588,15.88,B3,
10002589,12.11,C3,
10002590,10.83,D2,
10002591,12.94,C3,
10002592,13.07,C2,
10002593,11.07,D1,
10002596,15.48,B3,
10002597,11.83,D1,
10002598,18.53,A5,
10002599,9.02,D3,
10002601,10.56,D2,
10002602,10.05,D2,
10002604,21.11,A2,
10002605,14.69,C1,
10002606,10.91,D2,
10002607,20.94,A3,
10002608,15.22,B3,
10002612,11.08,D1,
10002615,15.18,B3,
10002616,20.75,A3,
10002617,16.86,B2,
10002620,12.53,C3,
10002621,13.03,C2,
10002622,9.95,D3,
10002623,11.55,D1,
10002625,13.85,C2,
10002626,20.76,A3,
10002628,5.17,F1,
10002629,18.97,A5,
10002630,3.16,F3,
10002631,19.93,A4,
10002633,12.29,C3,
10002635,7.94,E2,
10002636,7.92,E2,
10002637,13.96,C2,
10002638,3.38,F3,
10002639,15.8,B3,
10002641,9.19,D3,
10002642,15.3,B3,
10002644,13.02,C2,
10002645,11.4,D1,
10002646,9.59,D3,
10002648,14.37,C1,
10002649,9.38,D3,
10002650,12.76,C3,
10002651,10.89,D2,
10002652,14.58,C1,
10002653,20.44,A3,
10002655,14.25,C1,
10002656,12.95,C3,
10002658,9.33,D3,
10002660,13.31,C2,
10002661,14.59,C1,
10002662,14.96,C1,
10002663,2.44,G1,
10002664,13.01,C2,
10002665,18.6,A5,
10002667,17.29,B1,
10002668,13.79,C2,
10002671,13.43,C2,
10002672,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002673,20.44,A3,
10002677,11.36,D1,
10002678,14.62,C1,
10002680,14.7,C1,
10002686,11.37,D1,
10002690,15.8,B3,
10002691,16.1,B2,
10002692,19.34,A4,
10002697,0.87,G2,
10002698,1.94,G1,
10002699,8.02,E1,
10002701,14.26,C1,
10002703,6.13,E3,
10002704,7.35,E2,
10002705,9.81,D3,
10002706,13.06,C2,
10002708,15.21,B3,
10002709,18.69,A5,
10002712,13.89,C2,
10002714,14.71,C1,
10002715,10.83,D2,
10002719,8.57,E1,
10002721,19.79,A4,
10002722,16.35,B2,
10002723,14.72,C1,
10002724,10.91,D2,
10002727,21.28,A2,
10002728,10.06,D2,
