Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001559,9.683,D3,
10001560,8.4065,E1,
10001568,12.695999999999998,C3,
10001574,14.110499999999998,C1,
10001581,1.38,G1,
10001595,11.086,D1,
10001596,9.521999999999998,D3,
10001600,16.215,B2,
10001602,7.555499999999999,E2,
10001614,10.395999999999999,D2,
10001634,5.704,F1,
10001641,12.488999999999999,C3,
10001644,6.968999999999999,E3,
10001647,13.730999999999998,C2,
10001653,13.006499999999999,C2,
10001660,4.9334999999999996,F2,
10001669,9.406999999999998,D3,
10001678,13.4895,C2,
