Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000021,16.928,B2,
10000030,13.4665,C2,
10000034,5.6465,F1,
10000039,11.454,D1,
10000054,9.9935,D3,
10000061,2.2769999999999997,G1,
10000072,5.635,F1,
10000073,8.302999999999999,E1,
10000075,12.2245,C3,
10000231,5.704,F1,
10000248,6.646999999999999,E3,
10000288,7.302499999999999,E2,
10000303,16.56,B2,
10000332,5.566,F1,
10000368,9.315,D3,
10000379,7.589999999999999,E2,
10000402,7.911999999999999,E2,
10000412,12.626999999999999,C3,
10000466,10.292499999999999,D2,
10000735,2.07,G1,
10000759,1.426,G1,
10000762,8.9125,E1,
10000903,10.200499999999998,D2,
10000913,10.7295,D2,
10000929,12.684499999999998,C3,
10000970,4.991,F2,
10000977,11.454,D1,
10001022,6.324999999999999,E3,
10001041,7.555499999999999,E2,
