Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003853,6.48,E3,
10003854,3.44,F3,
10003858,7.82,E2,
10003863,19.98,A4,
10003870,12.26,C3,
10003872,12.35,C3,
10003879,13.82,C2,
10003881,15.0,B3,
10003885,16.82,B2,
10003888,20.69,A3,
10003892,9.03,D3,
10003893,19.22,A4,
10003894,9.44,D3,
10003895,12.47,C3,
10003897,16.12,B2,
10003910,18.3,A5,
10003914,20.79,A3,
10003994,6.72,E3,
10004000,16.54,B2,
10004006,18.37,A5,
10004008,13.99,C2,
10004011,6.04,E3,
10004013,20.03,A3,
10004016,11.53,D1,
10004019,10.4,D2,
10004022,9.26,D3,
10004027,16.72,B2,
10004031,16.28,B2,
10004037,4.09,F2,
10004039,7.77,E2,
10004040,9.96,D3,
10004041,17.26,B1,
10004042,8.88,E1,
10004052,6.11,E3,
10004055,6.88,E3,
10004063,2.51,G1,
10004079,8.89,E1,
10004080,6.68,E3,
10004084,19.84,A4,
10004087,12.4,C3,
10004097,15.26,B3,
10004106,7.25,E2,
10004117,16.79,B2,
10003359,12.88,C3,
10003361,21.1,A2,
10003362,19.46,A4,
10003363,21.46,A2,
10003364,13.9,C2,
10003365,15.56,B3,
10003366,8.68,E1,
10003367,9.76,D3,
10003370,12.21,C3,
10003371,13.3,C2,
10003372,8.25,E1,
10003373,11.52,D1,
10003374,13.89,C2,
10003377,14.94,C1,
10003378,19.57,A4,
10003379,15.41,B3,
10003381,19.15,A4,
10003382,14.98,C1,
10003383,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003384,19.23,A4,
10003385,13.72,C2,
10003386,1.01,G1,
10003387,10.45,D2,
10003388,16.79,B2,
10003391,10.96,D2,
10003393,19.82,A4,
10003394,20.53,A3,
10003395,12.0,C3,
10003396,16.09,B2,
10003397,15.87,B3,
10003398,10.92,D2,
10003401,10.29,D2,
10003403,11.05,D1,
10003404,20.63,A3,
10003405,19.17,A4,
10003406,9.62,D3,
10003407,11.44,D1,
10003411,7.57,E2,
10003412,12.78,C3,
10003413,5.5,F1,
10003414,19.65,A4,
10003416,12.67,C3,
10003417,14.11,C1,
10003420,14.13,C1,
10003421,11.34,D1,
10003423,3.55,F3,
10003425,13.3,C2,
10003426,11.9,D1,
10003429,11.51,D1,
10003431,13.36,C2,
10003432,19.74,A4,
10003433,14.69,C1,
10003434,16.79,B2,
10003437,15.26,B3,
10003439,14.59,C1,
10003442,12.23,C3,
10003444,1.67,G1,
10003445,9.7,D3,
10003446,19.84,A4,
10003447,8.4,E1,
10003448,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003449,6.61,E3,
10003450,5.45,F1,
10003453,4.79,F2,
10003455,9.13,D3,
10003456,11.85,D1,
10003457,8.48,E1,
10003458,12.05,C3,
10003459,16.73,B2,
10003462,14.09,C1,
10003464,9.79,D3,
10003465,2.0,G1,
10003467,12.89,C3,
10003468,15.62,B3,
10003470,16.82,B2,
10003471,6.97,E3,
10003472,13.09,C2,
10003473,19.75,A4,
10003474,8.13,E1,
10003475,11.31,D1,
10003476,10.08,D2,
10003477,14.72,C1,
10003478,13.43,C2,
10003481,8.88,E1,
10003482,12.43,C3,
10003483,16.93,B2,
10003485,14.08,C1,
10003487,17.42,B1,
10003489,10.91,D2,
10003491,17.75,B1,
10003493,19.77,A4,
10003495,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003496,17.32,B1,
10003497,20.26,A3,
10003499,13.73,C2,
10003500,20.26,A3,
10003501,8.9,E1,
10003503,11.87,D1,
10003563,8.28,E1,
10003564,10.06,D2,
10003565,10.01,D2,
10003566,10.1,D2,
10003568,8.71,E1,
10003569,13.51,C2,
10003570,15.45,B3,
10003571,10.07,D2,
10003572,8.83,E1,
10003573,11.94,D1,
10003574,13.49,C2,
10003577,3.55,F3,
10003578,16.65,B2,
