Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003918,11.41,D1,
10003919,10.95,D2,
10003921,9.74,D3,
10003923,19.14,A4,
10003925,16.13,B2,
10003926,19.99,A4,
10003928,12.31,C3,
10003929,15.45,B3,
10003930,20.53,A3,
10003931,16.73,B2,
10003932,13.08,C2,
10003933,13.52,C2,
10003934,11.84,D1,
10003935,14.85,C1,
10003936,20.57,A3,
10003937,10.61,D2,
10003939,15.47,B3,
10003940,17.25,B1,
10003942,10.48,D2,
10003943,20.33,A3,
10003945,16.39,B2,
10003946,15.75,B3,
10003949,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003951,19.94,A4,
10003952,15.64,B3,
10003953,5.79,F1,
10003954,11.88,D1,
10003955,9.32,D3,
10003956,8.5,E1,
10003958,5.18,F1,
10003959,12.45,C3,
10003961,14.0,C1,
10003963,7.0,E2,
10003965,15.58,B3,
10003968,15.62,B3,
10003970,10.66,D2,
10003971,20.16,A3,
10003972,4.97,F2,
10003974,13.96,C2,
10003975,5.58,F1,
10003976,1.97,G1,
10003978,11.25,D1,
10003979,15.28,B3,
10003980,9.78,D3,
10003981,9.25,D3,
10003982,21.42,A2,
10003983,2.18,G1,
10003984,15.24,B3,
10004075,18.95,A5,
10004076,19.11,A4,
10004077,14.95,C1,
10004078,9.62,D3,
10004081,14.74,C1,
10004082,15.48,B3,
10004083,9.09,D3,
10004086,5.57,F1,
10004088,9.5,D3,
10004090,20.86,A3,
10004091,8.47,E1,
10004092,13.65,C2,
10004093,13.91,C2,
10004094,7.53,E2,
10004095,19.7,A4,
10004096,13.07,C2,
10004099,12.67,C3,
10004100,6.44,E3,
10004101,21.46,A2,
10004102,12.68,C3,
10004103,8.97,E1,
10004104,13.57,C2,
10004105,18.68,A5,
10004107,16.06,B2,
10004108,6.41,E3,
10004109,14.88,C1,
10004110,20.03,A3,
10004111,14.64,C1,
10004112,14.2,C1,
10004113,8.56,E1,
10004114,8.26,E1,
10004115,10.76,D2,
10004116,16.45,B2,
10004118,16.94,B2,
10004119,20.04,A3,
10004120,8.09,E1,
10004121,11.56,D1,
10004122,13.31,C2,
10004123,13.68,C2,
