Student_ID,Course_Grade_Point,Overall_Grade,Warning
10004033,12.3,C3,
10004044,14.76,C1,
10004045,11.34,D1,
10004047,10.28,D2,
10004050,14.37,C1,
10004060,21.6,A2,
10004061,12.3,C3,
10004064,14.49,C1,
10004074,12.25,C3,
10003121,11.55,D1,
10003122,8.61,E1,
10003123,10.78,D2,
10003124,11.91,D1,
10003125,13.06,C2,
10003126,14.17,C1,
10003128,9.92,D3,
10003129,10.97,D2,
10003130,20.1,A3,
10003131,11.53,D1,
10003132,11.71,D1,
10003133,14.22,C1,
10003135,20.75,A3,
10003136,6.01,E3,
10003138,15.45,B3,
10003140,5.49,F1,
10003141,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003143,14.51,C1,
10003146,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003147,10.62,D2,
10003148,16.66,B2,
10003149,16.55,B2,
10003151,11.91,D1,
10003153,14.38,C1,
10003154,18.84,A5,
10003155,20.57,A3,
10003157,4.82,F2,
10003158,18.96,A5,
10003159,1.93,G1,
10003160,20.13,A3,
10003161,15.47,B3,
10003162,15.37,B3,
10003163,16.64,B2,
10003600,12.41,C3,
10003602,9.42,D3,
10003606,12.04,C3,
10003607,7.7,E2,
10003609,15.09,B3,
10003614,13.05,C2,
10003622,21.94,A2,
10003626,11.23,D1,
10003632,12.73,C3,
10003633,16.31,B2,
10003635,10.49,D2,
10003640,12.29,C3,
