Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003814,5.83,F1,
10003815,19.62,A4,
10003816,13.82,C2,
10003817,15.78,B3,
10003818,13.19,C2,
10003819,14.29,C1,
10003820,13.64,C2,
10003821,19.93,A4,
10003822,15.63,B3,
10003823,11.18,D1,
10003824,15.61,B3,
10003825,10.82,D2,
10003826,14.86,C1,
10003827,10.53,D2,
10003828,14.17,C1,
10003829,12.75,C3,
10003830,16.58,B2,
10003831,1.84,G1,
10003832,11.61,D1,
10003833,15.54,B3,
10003835,15.79,B3,
10003836,14.35,C1,
10003837,14.72,C1,
10003838,12.62,C3,
10003839,8.94,E1,
10003840,3.54,F3,
10003841,20.0,A3,
10003843,8.18,E1,
10003844,12.21,C3,
10003845,20.2,A3,
10003846,11.88,D1,
10003847,15.24,B3,
10003848,13.46,C2,
10003849,20.4,A3,
10003850,7.36,E2,
10003851,11.75,D1,
10003855,13.29,C2,
10003857,14.31,C1,
10003859,20.32,A3,
10003861,19.26,A4,
10003862,11.1,D1,
10003864,11.02,D1,
10003865,15.52,B3,
10003866,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003867,14.77,C1,
10003868,13.22,C2,
10003873,14.6,C1,
10003874,14.91,C1,
10003875,20.51,A3,
10003876,15.58,B3,
10003877,10.27,D2,
10003878,10.81,D2,
10003880,13.3,C2,
10003882,15.37,B3,
10003883,11.14,D1,
10003884,10.7,D2,
10003886,15.57,B3,
10003887,15.29,B3,
10003889,15.29,B3,
10003890,12.01,C3,
10003891,12.61,C3,
10003898,15.78,B3,
10003899,11.21,D1,
10003900,11.49,D1,
10003901,14.93,C1,
10003902,9.43,D3,
10003903,20.55,A3,
10003904,13.48,C2,
10003905,16.19,B2,
10003906,11.88,D1,
10003908,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003911,21.92,A2,
10003912,11.5,D1,
10003915,9.27,D3,
10003918,11.72,D1,
10003919,12.84,C3,
10003921,10.13,D2,
10003923,21.55,A2,
10003925,15.95,B3,
10003926,19.46,A4,
10003928,12.56,C3,
10003929,16.97,B2,
10003930,19.83,A4,
10003931,16.96,B2,
10003932,15.58,B3,
10003933,12.68,C3,
10003934,14.46,C1,
10003935,15.52,B3,
10003936,19.21,A4,
10003937,10.93,D2,
10003939,14.75,C1,
10003940,14.93,C1,
10003942,5.86,F1,
10003943,19.53,A4,
10003945,13.45,C2,
10003946,15.29,B3,
10003949,19.86,A4,
10003951,19.08,A4,
10003952,14.42,C1,
10003953,4.45,F2,
10003954,10.88,D2,
10003955,9.27,D3,
10003956,9.14,D3,
10003958,3.66,F3,
10003959,10.55,D2,
10003961,12.46,C3,
10003963,1.79,G1,
10003965,14.75,C1,
10003968,13.25,C2,
10003970,11.66,D1,
10003971,21.92,A2,
10003972,7.36,E2,
10003974,11.61,D1,
10003975,9.39,D3,
10003976,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003978,8.7,E1,
10003979,16.84,B2,
10003980,13.14,C2,
10003981,9.63,D3,
10003982,20.66,A3,
10003983,5.42,F1,
10003984,15.61,B3,
10003986,7.76,E2,
10003987,17.12,B1,
10003988,9.6,D3,
10003990,13.74,C2,
10003991,11.56,D1,
10003992,12.77,C3,
10003995,21.41,A2,
10003996,9.44,D3,
10003997,6.11,E3,
10003998,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003999,9.29,D3,
10004001,9.13,D3,
10004002,5.08,F1,
10004003,16.84,B2,
10004004,13.0,C2,
10004005,17.12,B1,
10004012,15.53,B3,
10004014,8.95,E1,
10004015,7.82,E2,
10004017,13.96,C2,
10004018,19.81,A4,
10004020,3.21,F3,
10004021,14.27,C1,
10004023,6.44,E3,
10004024,3.93,F3,
10004028,21.3,A2,
10004029,14.72,C1,
10004030,20.31,A3,
10004032,5.57,F1,
10004034,7.64,E2,
10004035,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10004036,13.77,C2,
10004038,11.03,D1,
10004043,15.56,B3,
10004046,20.42,A3,
10004048,7.98,E2,
10004049,10.3,D2,
10004051,6.68,E3,
10004053,20.79,A3,
10004054,11.23,D1,
10004056,1.12,G1,
10004057,15.14,B3,
10004058,8.69,E1,
10004059,4.47,F2,
10004062,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10004065,7.73,E2,
10004066,21.03,A2,
10004067,7.94,E2,
10004068,11.26,D1,
10004069,1.13,G1,
10004070,17.89,B1,
10004071,15.58,B3,
10004072,15.83,B3,
10004073,21.15,A2,
10004075,19.42,A4,
10004076,19.89,A4,
10004077,14.93,C1,
10004078,10.33,D2,
10004081,13.14,C2,
10004082,17.42,B1,
10004083,9.96,D3,
10004086,10.15,D2,
10004088,11.32,D1,
10004090,21.11,A2,
10004091,10.09,D2,
10004092,13.5,C2,
10004093,16.55,B2,
10004094,7.46,E2,
10004095,19.87,A4,
10004096,15.85,B3,
10004099,9.34,D3,
10004100,4.82,F2,
10004101,21.66,A2,
10004102,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10004103,11.73,D1,
10004104,14.94,C1,
10004105,21.38,A2,
10004107,15.33,B3,
10004108,6.48,E3,
10004109,14.48,C1,
10004110,19.67,A4,
10004111,14.0,C1,
10004112,16.14,B2,
10004113,12.59,C3,
10004114,12.28,C3,
10004115,11.53,D1,
10004116,15.86,B3,
10004118,14.25,C1,
10004119,19.79,A4,
10004120,7.61,E2,
10004121,14.38,C1,
10004122,13.63,C2,
10004123,16.77,B2,
