Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003814,3.51,F3,
10003815,20.56,A3,
10003816,16.06,B2,
10003817,12.93,C3,
10003818,12.69,C3,
10003819,16.99,B2,
10003820,11.62,D1,
10003821,19.5,A4,
10003822,16.66,B2,
10003823,9.98,D3,
10003824,14.23,C1,
10003825,13.84,C2,
10003826,15.75,B3,
10003827,10.49,D2,
10003828,14.71,C1,
10003829,9.08,D3,
10003830,14.09,C1,
10003831,5.75,F1,
10003832,12.62,C3,
10003833,14.09,C1,
10003835,15.17,B3,
10003836,15.8,B3,
10003837,15.91,B3,
10003838,8.28,E1,
10003839,5.68,F1,
10003840,7.31,E2,
10003841,20.43,A3,
10003843,12.88,C3,
10003844,11.08,D1,
10003845,20.68,A3,
10003846,8.98,E1,
10003847,16.61,B2,
10003848,14.24,C1,
10003849,20.02,A3,
10003850,4.51,F2,
10003851,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003855,13.66,C2,
10003857,14.07,C1,
10003859,19.52,A4,
10003861,20.95,A3,
10003862,10.28,D2,
10003864,9.05,D3,
10003865,16.01,B2,
10003866,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003867,14.42,C1,
10003868,13.58,C2,
10003873,14.69,C1,
10003874,15.88,B3,
10003875,19.81,A4,
10003876,16.27,B2,
10003877,10.0,D2,
10003878,11.36,D1,
10003880,16.99,B2,
10003882,14.7,C1,
10003883,11.98,D1,
10003884,6.06,E3,
10003886,13.52,C2,
10003887,14.41,C1,
10003889,12.67,C3,
10003890,13.86,C2,
10003891,8.86,E1,
10003898,15.43,B3,
10003899,14.0,C1,
10003900,10.95,D2,
10003901,15.48,B3,
10003902,6.04,E3,
10003903,20.37,A3,
10003904,13.6,C2,
10003905,13.28,C2,
10003906,9.9,D3,
10003908,15.37,B3,
10003911,19.43,A4,
10003912,10.05,D2,
10003915,11.84,D1,
10003918,10.98,D2,
10003919,10.09,D2,
10003921,9.85,D3,
10003923,20.37,A3,
10003925,15.69,B3,
10003926,20.78,A3,
10003928,8.08,E1,
10003929,13.34,C2,
10003930,19.83,A4,
10003931,14.57,C1,
10003932,13.92,C2,
10003933,13.41,C2,
10003934,11.87,D1,
10003935,16.36,B2,
10003936,18.7,A5,
10003937,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003939,15.76,B3,
10003940,12.28,C3,
10003942,7.01,E2,
10003943,20.22,A3,
10003945,15.02,B3,
10003946,13.64,C2,
10003949,20.45,A3,
10003951,20.66,A3,
10003952,14.57,C1,
10003953,7.5,E2,
10003954,12.09,C3,
10003955,14.53,C1,
10003956,8.4,E1,
10003958,9.27,D3,
10003959,9.25,D3,
10003961,11.03,D1,
10003963,4.05,F2,
10003965,14.96,C1,
10003968,13.6,C2,
10003970,13.5,C2,
10003971,18.92,A5,
10003972,5.67,F1,
10003974,10.94,D2,
10003975,5.42,F1,
10003976,6.56,E3,
10003978,12.7,C3,
10003979,16.6,B2,
10003980,8.91,E1,
10003981,5.51,F1,
10003982,20.25,A3,
10003983,7.48,E2,
10003984,17.08,B1,
10003986,11.42,D1,
10003987,14.32,C1,
10003988,11.52,D1,
10003990,14.95,C1,
10003991,13.73,C2,
10003992,9.21,D3,
10003995,19.22,A4,
10003996,9.47,D3,
10003997,4.54,F2,
10003998,11.88,D1,
10003999,12.85,C3,
10004001,5.04,F1,
10004002,5.69,F1,
10004003,15.89,B3,
10004004,13.82,C2,
10004005,16.38,B2,
10004012,13.23,C2,
10004014,11.8,D1,
10004015,5.97,F1,
10004017,15.54,B3,
10004018,20.81,A3,
10004020,2.96,G1,
10004021,8.78,E1,
10004023,6.49,E3,
10004024,8.92,E1,
10004028,20.13,A3,
10004029,12.71,C3,
10004030,19.51,A4,
10004032,4.88,F2,
10004034,4.42,F2,
10004035,12.87,C3,
10004036,15.79,B3,
10004038,10.96,D2,
10004043,15.1,B3,
10004046,19.51,A4,
10004048,5.42,F1,
10004049,3.56,F3,
10004051,2.14,G1,
10004053,19.82,A4,
10004054,12.96,C3,
10004056,7.53,E2,
10004057,15.35,B3,
10004058,9.49,D3,
10004059,1.98,G1,
10004062,15.33,B3,
10004065,3.42,F3,
10004066,21.26,A2,
10004067,11.71,D1,
10004068,9.97,D3,
10004069,7.41,E2,
10004070,15.3,B3,
10004071,14.67,C1,
10004072,16.64,B2,
10004073,20.34,A3,
10004075,20.36,A3,
10004076,20.53,A3,
10004077,14.23,C1,
10004078,9.46,D3,
10004081,15.61,B3,
10004082,15.31,B3,
10004083,11.78,D1,
10004086,4.57,F2,
10004088,10.64,D2,
10004090,20.86,A3,
10004091,11.24,D1,
10004092,15.37,B3,
10004093,14.57,C1,
10004094,2.68,G1,
10004095,20.08,A3,
10004096,16.15,B2,
10004099,12.14,C3,
10004100,3.97,F3,
10004101,20.18,A3,
10004102,11.28,D1,
10004103,9.38,D3,
10004104,14.52,C1,
10004105,20.74,A3,
10004107,16.54,B2,
10004108,6.26,E3,
10004109,15.64,B3,
10004110,19.02,A4,
10004111,14.16,C1,
10004112,16.61,B2,
10004113,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10004114,12.41,C3,
10004115,10.87,D2,
10004116,16.15,B2,
10004118,13.15,C2,
10004119,21.22,A2,
10004120,14.11,C1,
10004121,8.93,E1,
10004122,14.45,C1,
10004123,14.46,C1,
