Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003605,18.67,A5,
10003613,10.57,D2,
10003624,16.8,B2,
10003637,11.78,D1,
10002596,14.98,C1,
10002597,11.15,D1,
10002598,20.09,A3,
10002599,9.59,D3,
10002601,12.43,C3,
10002602,9.65,D3,
10002604,20.39,A3,
10002605,15.67,B3,
10002606,12.4,C3,
10002607,21.33,A2,
10002608,15.19,B3,
10002612,11.35,D1,
10002615,12.69,C3,
10002616,20.09,A3,
10002617,17.2,B1,
10002620,14.97,C1,
10002621,12.87,C3,
10002622,12.45,C3,
10002623,10.61,D2,
10002625,15.3,B3,
10002626,19.07,A4,
10002628,4.14,F2,
10002629,21.48,A2,
10002630,5.45,F1,
10002631,21.22,A2,
10002633,12.02,C3,
10002635,5.07,F1,
10002636,11.98,D1,
10002637,12.77,C3,
10002638,9.65,D3,
10002639,13.9,C2,
10002641,5.46,F1,
10002642,16.63,B2,
10002644,11.11,D1,
10002645,13.67,C2,
10002646,10.01,D2,
10002648,15.47,B3,
10002649,10.0,D2,
10002650,9.94,D3,
10002651,8.88,E1,
10002652,15.87,B3,
10002653,21.19,A2,
10002655,15.1,B3,
10002656,10.97,D2,
10002658,10.61,D2,
10002660,16.68,B2,
10002661,14.62,C1,
10003118,6.41,E3,
10003119,15.42,B3,
10003134,12.01,C3,
10003139,11.94,D1,
10003144,8.75,E1,
10003145,12.72,C3,
10003150,12.63,C3,
10003152,12.21,C3,
10003156,NP,NP,NO PAPER - FOLLOW UP REQUIRED
