Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000116,5.3,F1,
10000123,19.65,A4,
10000125,10.17,D2,
10000126,13.35,C2,
10000128,15.74,B3,
10000133,19.95,A4,
10000139,18.96,A5,
10000143,10.87,D2,
10000150,11.66,D1,
10000152,17.6,B1,
10000167,21.71,A2,
10000169,19.91,A4,
10000182,14.42,C1,
10000187,19.95,A4,
10000205,16.42,B2,
10000208,14.76,C1,
10000230,18.41,A5,
10000231,8.16,E1,
10000238,14.93,C1,
10000248,3.93,F3,
10000255,13.06,C2,
10000261,13.1,C2,
10000273,14.31,C1,
10000274,7.85,E2,
10000288,7.38,E2,
10000303,12.46,C3,
10000304,17.43,B1,
10000307,18.69,A5,
10000314,15.77,B3,
10000332,2.21,G1,
10000336,10.45,D2,
10000337,21.57,A2,
10000362,11.32,D1,
10000368,6.48,E3,
10000379,6.67,E3,
10000384,11.62,D1,
10000396,13.01,C2,
10000401,19.25,A4,
10000402,7.31,E2,
10000410,14.74,C1,
10000412,9.91,D3,
10000416,13.52,C2,
10000417,14.77,C1,
10000426,11.24,D1,
10000433,15.51,B3,
10000452,19.58,A4,
10000455,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000466,9.68,D3,
10000001,9.87,D3,
10000002,20.26,A3,
10000003,15.92,B3,
10000004,16.03,B2,
10000005,13.61,C2,
10000007,6.22,E3,
10000009,14.59,C1,
10000010,20.74,A3,
10000012,13.84,C2,
10000013,20.35,A3,
10000015,9.24,D3,
10000016,10.76,D2,
10000017,16.42,B2,
10000020,21.43,A2,
10000021,8.42,E1,
10000024,13.06,C2,
10000026,13.8,C2,
10000027,18.9,A5,
10000028,21.19,A2,
10000029,12.43,C3,
10000030,11.61,D1,
10000031,9.71,D3,
10000032,10.7,D2,
10000033,8.67,E1,
10000034,3.5,F3,
10000035,14.88,C1,
10000036,7.85,E2,
10000037,9.82,D3,
10000038,11.42,D1,
10000039,1.42,G1,
10000041,13.94,C2,
10000043,14.13,C1,
10000044,14.21,C1,
10000045,20.38,A3,
10000046,13.31,C2,
10000048,14.48,C1,
10000049,10.35,D2,
10000050,15.52,B3,
10000051,14.79,C1,
10000052,17.1,B1,
10000053,14.23,C1,
10000054,6.51,E3,
10000055,8.67,E1,
10000056,9.0,D3,
10000057,16.33,B2,
10000058,9.94,D3,
10000059,12.56,C3,
10000060,16.18,B2,
10000061,2.4,G1,
10000062,9.67,D3,
10000064,10.06,D2,
10000065,9.16,D3,
10000066,10.9,D2,
10000067,15.97,B3,
10000068,19.93,A4,
10000069,17.77,B1,
10000072,6.16,E3,
10000073,9.3,D3,
10000074,14.83,C1,
10000075,12.67,C3,
10000078,15.66,B3,
10000079,14.69,C1,
10000080,15.68,B3,
