Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000187,20.2,A3,
10000205,13.61,C2,
10000208,16.31,B2,
10000230,21.4,A2,
10000231,4.61,F2,
10000238,15.36,B3,
10000248,7.62,E2,
10000255,11.78,D1,
10000261,16.91,B2,
10000273,14.49,C1,
10000274,9.79,D3,
10000288,1.52,G1,
10000303,9.65,D3,
10000304,14.11,C1,
10000307,19.23,A4,
10000314,12.8,C3,
10000332,4.37,F2,
10000336,10.98,D2,
10000337,21.32,A2,
10000362,5.42,F1,
10000368,10.08,D2,
10000379,6.13,E3,
10000384,13.88,C2,
10000396,12.0,C3,
10000401,20.97,A3,
10000402,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000410,16.15,B2,
10000412,10.45,D2,
10000416,14.35,C1,
10000417,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000426,13.46,C2,
10000433,16.18,B2,
10000452,20.5,A3,
10000455,17.49,B1,
10000466,3.62,F3,
10000020,19.78,A4,
10000021,7.45,E2,
10000024,15.22,B3,
10000026,15.55,B3,
10000027,21.59,A2,
10000028,19.73,A4,
10000029,12.59,C3,
10000030,9.34,D3,
10000031,11.34,D1,
10000032,10.73,D2,
10000033,10.47,D2,
10000034,9.18,D3,
10000035,13.7,C2,
10000036,13.45,C2,
10000037,10.24,D2,
10000038,10.43,D2,
10000039,9.23,D3,
10000041,12.85,C3,
10000043,14.67,C1,
10000044,13.61,C2,
10000045,20.09,A3,
10000046,13.7,C2,
10000048,14.92,C1,
10000049,14.54,C1,
10000050,15.94,B3,
10000051,16.52,B2,
10000052,15.98,B3,
10000053,15.47,B3,
10000054,9.61,D3,
10000055,10.03,D2,
10000056,12.19,C3,
10000057,15.56,B3,
10000058,10.93,D2,
10000059,13.63,C2,
10000060,14.69,C1,
10000061,1.81,G1,
10000062,12.23,C3,
10000064,12.79,C3,
10000065,9.6,D3,
10000066,11.21,D1,
10000067,16.95,B2,
10000068,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000069,13.94,C2,
10000072,8.56,E1,
10000073,1.35,G1,
10000074,15.36,B3,
10000075,11.54,D1,
10000078,14.5,C1,
10000079,14.84,C1,
10000080,14.21,C1,
