Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001558,18.33,A5,
10001559,10.72,D2,
10001560,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001563,12.01,C3,
10001564,8.99,E1,
10001565,15.21,B3,
10001567,15.89,B3,
10001568,10.92,D2,
10001569,8.16,E1,
10001570,11.64,D1,
10001571,14.37,C1,
10001572,11.12,D1,
10001573,16.25,B2,
10001574,11.55,D1,
10001576,14.04,C1,
10001578,11.35,D1,
10001580,10.45,D2,
10001581,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001585,15.64,B3,
10001587,14.67,C1,
10001588,20.19,A3,
10001589,13.61,C2,
10001590,13.28,C2,
10001591,13.72,C2,
10001594,21.37,A2,
10001595,5.79,F1,
10001596,10.01,D2,
10001597,12.14,C3,
10001598,10.8,D2,
10001600,7.99,E2,
10001601,12.43,C3,
10001602,9.72,D3,
10001604,11.78,D1,
10001605,11.73,D1,
10001607,13.67,C2,
10001608,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001609,20.05,A3,
10001610,20.44,A3,
10001612,14.56,C1,
10001613,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001614,11.01,D1,
10001615,15.77,B3,
10001617,15.03,B3,
10001618,16.18,B2,
10001619,11.94,D1,
10001621,12.68,C3,
10001622,14.64,C1,
10001623,17.57,B1,
10001624,15.04,B3,
10001625,10.69,D2,
10001626,8.89,E1,
10001627,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001628,19.89,A4,
10001630,9.22,D3,
10001631,14.9,C1,
10001632,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001633,11.03,D1,
10001634,9.97,D3,
10001638,20.67,A3,
10001639,13.64,C2,
10001641,10.0,D2,
10001643,10.76,D2,
10001644,1.43,G1,
10001645,14.1,C1,
10001647,9.78,D3,
10001648,8.06,E1,
10001649,11.8,D1,
10001650,9.1,D3,
10001653,10.6,D2,
10001654,12.71,C3,
10001655,13.51,C2,
10001656,14.67,C1,
10001657,16.3,B2,
10001658,13.93,C2,
10001659,12.87,C3,
10001660,0.89,G2,
10001661,13.82,C2,
10001662,14.91,C1,
10001663,21.03,A2,
10001664,19.99,A4,
10001665,13.8,C2,
10001666,19.96,A4,
10001667,11.6,D1,
10001668,11.47,D1,
10001669,5.96,F1,
10001671,17.07,B1,
10001672,10.81,D2,
10001673,19.71,A4,
10001674,14.93,C1,
10001675,13.07,C2,
10001678,8.51,E1,
10001679,13.88,C2,
10001681,15.7,B3,
10001682,10.32,D2,
10001683,17.24,B1,
10001686,7.91,E2,
10001687,12.68,C3,
10001688,10.58,D2,
10001689,13.24,C2,
10001691,16.65,B2,
10002165,10.81,D2,
10002174,14.93,C1,
10002175,16.19,B2,
10002176,15.62,B3,
10002179,14.76,C1,
10002187,14.76,C1,
10002188,11.11,D1,
10002190,9.86,D3,
10002191,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002227,11.32,D1,
10002229,12.6,C3,
10002231,21.02,A2,
10002241,6.68,E3,
10002242,12.79,C3,
10002245,9.48,D3,
10002247,9.86,D3,
10002253,10.8,D2,
10002254,13.79,C2,
10002260,10.34,D2,
10002261,12.43,C3,
10002666,11.0,D1,
10002669,10.38,D2,
10002674,11.51,D1,
10002675,9.25,D3,
10002679,15.16,B3,
10002684,14.99,C1,
10002685,14.48,C1,
10002687,12.29,C3,
10002693,9.62,D3,
10002694,15.39,B3,
10002695,15.57,B3,
10002710,16.8,B2,
10002713,10.47,D2,
10002716,9.1,D3,
10002717,9.23,D3,
10002726,8.84,E1,
