Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001220,14.13,C1,
10001223,11.48,D1,
10001227,17.38,B1,
10001229,14.82,C1,
10001230,19.26,A4,
10001233,8.02,E1,
10001234,13.95,C2,
10001235,15.99,B3,
10001236,13.48,C2,
10001237,8.87,E1,
10001243,15.42,B3,
10001245,15.36,B3,
10001249,14.66,C1,
10001251,11.44,D1,
10001253,11.77,D1,
10001255,10.95,D2,
10001258,12.95,C3,
10001259,11.3,D1,
10001262,10.66,D2,
10001267,7.62,E2,
10001271,6.22,E3,
10001275,10.95,D2,
10001277,19.48,A4,
10001281,20.56,A3,
10001282,9.8,D3,
10001283,9.3,D3,
10001286,11.01,D1,
10001287,17.28,B1,
10001297,5.6,F1,
10001299,2.69,G1,
10001300,3.22,F3,
10001301,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001305,10.79,D2,
10001308,14.33,C1,
10001311,5.14,F1,
10001890,14.4,C1,
10001891,19.07,A4,
10001897,11.53,D1,
10001903,21.27,A2,
10001949,9.49,D3,
10002435,11.38,D1,
10002443,11.63,D1,
10002472,7.65,E2,
