Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003120,15.03,B3,
10003127,1.05,G1,
10003137,8.63,E1,
10003142,20.63,A3,
10003164,13.46,C2,
10002052,10.8,D2,
10002053,11.98,D1,
10002054,13.14,C2,
10002056,16.49,B2,
10002059,15.42,B3,
10002060,15.26,B3,
10002061,12.92,C3,
10002062,14.15,C1,
10002063,14.54,C1,
10002064,15.63,B3,
10002065,6.13,E3,
10002066,15.77,B3,
10002068,16.97,B2,
10002069,19.72,A4,
10002071,14.02,C1,
10002073,14.95,C1,
10002074,20.61,A3,
10002076,8.99,E1,
10002077,12.6,C3,
10002079,20.39,A3,
10002080,10.52,D2,
10002081,3.24,F3,
10002083,13.85,C2,
10002085,9.59,D3,
10002086,12.97,C3,
10002087,9.94,D3,
10002088,18.4,A5,
10002089,15.49,B3,
10002091,10.84,D2,
10002093,11.35,D1,
10002094,15.62,B3,
10002095,10.3,D2,
10002096,10.31,D2,
10002098,19.9,A4,
10002099,17.0,B1,
10002100,11.58,D1,
10002101,9.05,D3,
10002102,13.58,C2,
10002104,10.75,D2,
10002105,21.63,A2,
10002106,8.07,E1,
10002107,13.05,C2,
10002108,14.01,C1,
10002109,9.97,D3,
10002110,14.89,C1,
10002111,3.32,F3,
10002112,12.16,C3,
10002113,13.5,C2,
10002114,14.52,C1,
10002116,14.96,C1,
10002117,4.32,F2,
10002119,21.55,A2,
10002120,17.02,B1,
10002121,13.79,C2,
10002124,14.64,C1,
10002125,9.75,D3,
10002126,5.24,F1,
10002128,16.72,B2,
10002129,7.76,E2,
10002130,11.48,D1,
10002131,20.83,A3,
10002133,13.65,C2,
10002134,10.7,D2,
10002135,16.83,B2,
10002138,12.43,C3,
10002139,11.43,D1,
10002142,10.3,D2,
10002143,13.98,C2,
10002144,20.94,A3,
10002145,19.98,A4,
10002148,14.32,C1,
10002149,10.5,D2,
10002150,14.59,C1,
10002151,12.84,C3,
10002152,15.02,B3,
10002153,8.58,E1,
10002154,14.02,C1,
10002156,15.26,B3,
10002600,21.13,A2,
10002603,11.69,D1,
10002619,11.21,D1,
10002632,14.96,C1,
10002643,10.47,D2,
10002654,19.95,A4,
10002657,7.65,E2,
