Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003013,19.82,A4,
10003014,13.34,C2,
10003015,6.94,E3,
10003016,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003017,16.17,B2,
10003018,8.03,E1,
10003019,15.56,B3,
10003020,9.27,D3,
10003022,20.74,A3,
10003023,12.78,C3,
10003026,19.97,A4,
10003027,15.9,B3,
10003028,11.63,D1,
10003031,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003032,20.07,A3,
10003034,15.35,B3,
10003035,13.08,C2,
10003037,20.18,A3,
10003038,15.57,B3,
10003039,14.38,C1,
10003041,12.78,C3,
10003042,19.6,A4,
10003043,12.87,C3,
10003044,20.53,A3,
10003045,11.38,D1,
10003048,12.7,C3,
10003049,14.07,C1,
10003050,21.96,A2,
10003051,6.83,E3,
10003052,6.96,E3,
10003053,5.07,F1,
10003054,9.83,D3,
10003055,14.87,C1,
10003056,14.56,C1,
10003058,16.37,B2,
10003059,13.66,C2,
10003060,20.12,A3,
10003062,14.05,C1,
10003063,16.38,B2,
10003064,18.65,A5,
10003066,14.42,C1,
10003067,9.49,D3,
10003070,20.03,A3,
10003074,11.6,D1,
10003075,13.39,C2,
10003076,16.62,B2,
10003165,15.28,B3,
10003167,13.16,C2,
10003169,15.71,B3,
10003171,19.46,A4,
10003173,10.69,D2,
10003174,10.08,D2,
10003176,7.7,E2,
10003177,15.89,B3,
10003179,17.35,B1,
10003180,10.51,D2,
10003182,15.63,B3,
10003184,16.78,B2,
10003185,11.73,D1,
10003186,16.21,B2,
10003188,10.65,D2,
10003191,14.9,C1,
10003192,9.69,D3,
10003194,10.08,D2,
10003195,11.16,D1,
10003198,11.19,D1,
10003199,16.08,B2,
10003200,15.9,B3,
10003202,16.74,B2,
10003203,7.19,E2,
10003204,13.38,C2,
10003205,12.76,C3,
10003207,10.38,D2,
10003208,10.99,D2,
10003209,14.77,C1,
10003210,11.59,D1,
10003212,11.64,D1,
10003213,9.7,D3,
