Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002165,13.24,C2,
10002174,15.73,B3,
10002175,15.14,B3,
10002176,15.22,B3,
10002179,16.49,B2,
10002187,16.88,B2,
10002188,11.85,D1,
10002190,8.92,E1,
10002191,15.71,B3,
10002227,11.0,D1,
10002229,13.68,C2,
10002231,18.88,A5,
10002241,8.96,E1,
10002242,13.33,C2,
10002245,9.37,D3,
10002247,10.28,D2,
10002253,13.06,C2,
10002254,8.8,E1,
10002260,13.98,C2,
10002261,10.42,D2,
10001558,20.25,A3,
10001559,8.43,E1,
10001560,11.7,D1,
10001563,10.41,D2,
10001564,10.31,D2,
10001565,15.2,B3,
10001567,14.08,C1,
10001568,10.49,D2,
10001569,12.48,C3,
10001570,13.09,C2,
10001571,14.89,C1,
10001572,11.04,D1,
10001573,16.23,B2,
10001574,9.19,D3,
10001576,13.46,C2,
10001578,10.81,D2,
10001580,11.66,D1,
10001581,8.72,E1,
10001585,13.88,C2,
10001587,15.89,B3,
10001588,19.99,A4,
10001589,10.19,D2,
10001590,14.7,C1,
10001591,16.58,B2,
10001594,20.18,A3,
10001595,5.91,F1,
10001596,8.49,E1,
10001597,10.0,D2,
10001598,10.69,D2,
10001600,10.49,D2,
10001601,12.31,C3,
10001602,5.35,F1,
10001604,9.8,D3,
10001605,9.82,D3,
10001607,17.68,B1,
10001608,14.34,C1,
10001609,19.52,A4,
10001610,20.82,A3,
10001612,16.2,B2,
10001613,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001614,11.47,D1,
10001615,16.32,B2,
10001617,15.03,B3,
10001618,16.08,B2,
10001619,7.4,E2,
10001621,16.53,B2,
10001622,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001623,14.76,C1,
10001624,14.93,C1,
10001625,12.64,C3,
10001626,8.74,E1,
10001627,12.63,C3,
10001628,21.05,A2,
10001630,11.76,D1,
10001631,16.94,B2,
10001632,12.49,C3,
10001633,9.24,D3,
10001634,8.97,E1,
10001638,20.11,A3,
10001639,12.61,C3,
10001641,10.34,D2,
10001643,10.56,D2,
10001644,8.12,E1,
10001645,14.71,C1,
10001647,10.33,D2,
10001648,10.75,D2,
10001649,10.85,D2,
10001650,12.38,C3,
10001653,9.78,D3,
10001654,9.7,D3,
10001655,15.04,B3,
10001656,14.71,C1,
10001657,14.48,C1,
10001658,14.71,C1,
10001659,14.29,C1,
10001660,3.81,F3,
10001661,13.49,C2,
10001662,14.55,C1,
10001663,20.23,A3,
10001664,20.92,A3,
10001665,13.69,C2,
10001666,20.74,A3,
10001667,12.55,C3,
10001668,10.92,D2,
10001669,1.44,G1,
10001671,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001672,9.95,D3,
10001673,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001674,16.91,B2,
10001675,15.35,B3,
10001678,11.34,D1,
10001679,15.81,B3,
10001681,14.91,C1,
10001682,12.86,C3,
10001683,14.3,C1,
10001686,12.14,C3,
10001687,15.96,B3,
10001688,13.93,C2,
10001689,17.22,B1,
10001691,16.63,B2,
