Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001882,5.86,F1,
10001883,5.59,F1,
10001884,13.6,C2,
10001885,14.22,C1,
10001886,14.56,C1,
10001887,9.51,D3,
10001888,9.94,D3,
10001889,14.18,C1,
10001892,12.89,C3,
10001894,5.0,F1,
10001896,19.45,A4,
10001898,5.75,F1,
10001901,13.24,C2,
10001902,4.48,F2,
10001904,17.54,B1,
10001906,13.65,C2,
10001907,13.41,C2,
10001908,12.4,C3,
10001910,19.46,A4,
10001911,11.06,D1,
10001912,15.82,B3,
10001913,0.42,G3,
10001914,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001915,20.03,A3,
10001917,10.35,D2,
10001920,21.39,A2,
10001922,13.94,C2,
10001923,13.59,C2,
10001924,19.45,A4,
10001925,14.57,C1,
10001926,15.01,B3,
10001927,19.53,A4,
10001928,18.96,A5,
10001929,14.59,C1,
10001930,11.49,D1,
10001932,13.55,C2,
10001933,10.95,D2,
10001934,20.23,A3,
10001935,15.24,B3,
10001936,14.15,C1,
10001937,21.0,A2,
10001938,15.22,B3,
10001939,11.43,D1,
10001940,15.83,B3,
10001941,20.55,A3,
10001942,7.44,E2,
10001943,12.27,C3,
10001944,19.42,A4,
10001945,8.9,E1,
10001946,14.92,C1,
10001947,21.05,A2,
10001948,14.18,C1,
10001950,15.08,B3,
10001951,16.1,B2,
10001952,9.47,D3,
10001953,20.07,A3,
10001954,7.42,E2,
10001955,20.99,A3,
10001956,10.75,D2,
10001960,16.87,B2,
10001962,12.76,C3,
10001963,8.99,E1,
10001965,19.99,A4,
10001966,10.61,D2,
10001967,15.68,B3,
10001968,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001969,11.72,D1,
10001970,9.01,D3,
10001971,8.8,E1,
10001972,17.23,B1,
10001973,20.03,A3,
10001974,12.93,C3,
10001975,10.24,D2,
10001976,14.21,C1,
10001978,13.17,C2,
10001979,8.37,E1,
10001980,13.06,C2,
10001981,12.62,C3,
10001982,20.55,A3,
10001985,15.44,B3,
10001986,20.12,A3,
10001987,12.6,C3,
10001988,20.59,A3,
10001989,9.83,D3,
10001990,11.08,D1,
10001991,6.66,E3,
10001992,10.78,D2,
10001993,16.09,B2,
10001994,13.06,C2,
10001995,12.65,C3,
10001996,16.52,B2,
10001997,9.81,D3,
10002000,19.0,A4,
10002001,17.64,B1,
10002004,9.9,D3,
10002005,15.12,B3,
10002006,2.51,G1,
10002008,17.22,B1,
10002009,3.87,F3,
10002010,9.69,D3,
10002011,11.48,D1,
10002012,9.74,D3,
10002013,21.07,A2,
10002014,10.36,D2,
10002015,11.77,D1,
10002016,12.9,C3,
10002018,19.27,A4,
10002019,9.79,D3,
10002021,12.06,C3,
10002025,19.54,A4,
10002029,14.79,C1,
10002030,2.21,G1,
10002032,20.22,A3,
10002034,15.75,B3,
10002035,13.54,C2,
10002036,12.55,C3,
10002037,7.9,E2,
10002038,19.45,A4,
10002039,10.38,D2,
10002041,20.91,A3,
10002044,16.39,B2,
10002045,14.33,C1,
10002046,12.04,C3,
10002048,8.92,E1,
10002049,5.58,F1,
10002052,11.88,D1,
10002053,9.57,D3,
10002054,14.55,C1,
10002056,14.25,C1,
10002059,15.51,B3,
10002060,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002061,10.59,D2,
10002062,13.9,C2,
10002063,13.9,C2,
10002064,15.44,B3,
10002065,3.57,F3,
10002066,13.21,C2,
10002068,14.81,C1,
10002069,20.79,A3,
10002071,17.46,B1,
10002073,14.77,C1,
10002074,20.31,A3,
10002076,14.38,C1,
10002077,14.31,C1,
10002079,20.08,A3,
10002080,10.81,D2,
10002081,6.65,E3,
10002083,9.68,D3,
10002085,10.03,D2,
10002086,9.31,D3,
10002087,12.44,C3,
10002088,21.44,A2,
10002089,14.21,C1,
10002091,9.54,D3,
10002093,12.39,C3,
