Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001882,5.49,F1,
10001883,6.86,E3,
10001884,16.44,B2,
10001885,12.4,C3,
10001886,16.64,B2,
10001887,8.71,E1,
10001888,11.29,D1,
10001889,8.66,E1,
10001892,14.96,C1,
10001894,2.39,G1,
10001896,18.54,A5,
10001898,4.62,F2,
10001901,14.71,C1,
10001902,10.81,D2,
10001904,16.68,B2,
10001906,14.0,C1,
10001907,15.07,B3,
10001908,15.17,B3,
10001910,19.89,A4,
10001911,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001912,15.42,B3,
10001913,9.22,D3,
10001914,14.44,C1,
10001915,19.23,A4,
10001917,10.57,D2,
10001920,20.09,A3,
10001922,9.71,D3,
10001923,10.59,D2,
10001924,20.29,A3,
10001925,8.77,E1,
10001926,15.33,B3,
10001927,20.77,A3,
10001928,19.26,A4,
10001929,14.81,C1,
10001930,11.66,D1,
10001932,10.57,D2,
10001933,11.74,D1,
10001934,18.94,A5,
10001935,14.89,C1,
10001936,15.15,B3,
10001937,19.63,A4,
10001938,16.66,B2,
10001939,12.19,C3,
10001940,13.77,C2,
10001941,20.22,A3,
10001942,3.91,F3,
10001943,11.36,D1,
10001944,19.93,A4,
10001945,12.58,C3,
10001946,16.63,B2,
10001947,20.42,A3,
10001948,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001950,12.7,C3,
10001951,13.2,C2,
10001952,12.46,C3,
10001953,19.76,A4,
10001954,4.5,F2,
10001955,20.7,A3,
10001956,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001960,16.01,B2,
10001962,11.53,D1,
10001963,0.64,G2,
10001965,19.51,A4,
10001966,9.95,D3,
10001967,13.95,C2,
10001968,12.64,C3,
10001969,10.58,D2,
10001970,13.69,C2,
10001971,9.76,D3,
10001972,15.26,B3,
10001973,19.23,A4,
10001974,11.55,D1,
10001975,9.79,D3,
10001976,16.96,B2,
10001978,13.46,C2,
10001979,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001980,13.3,C2,
10001981,8.77,E1,
10001982,20.38,A3,
10001985,15.95,B3,
10001986,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001987,15.08,B3,
10001988,20.21,A3,
10001989,7.42,E2,
10001990,12.11,C3,
10001991,4.46,F2,
10001992,8.41,E1,
10001993,15.64,B3,
10001994,12.28,C3,
10001995,15.2,B3,
10001996,16.6,B2,
10001997,14.7,C1,
10002000,19.39,A4,
10002001,14.4,C1,
10002004,0.95,G2,
10002005,14.66,C1,
10002006,8.52,E1,
10002008,14.95,C1,
10002009,4.01,F2,
10002010,9.66,D3,
10002011,11.9,D1,
10002012,10.24,D2,
10002013,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002014,12.77,C3,
10002015,13.41,C2,
10002016,8.87,E1,
10002018,19.67,A4,
10002019,11.39,D1,
10002021,12.02,C3,
10002025,20.77,A3,
10002029,15.35,B3,
10002030,3.32,F3,
10002032,19.09,A4,
10002034,16.14,B2,
10002035,8.2,E1,
10002036,12.0,C3,
10002037,3.52,F3,
10002038,19.71,A4,
10002039,9.71,D3,
10002041,19.75,A4,
10002044,12.84,C3,
10002045,15.42,B3,
10002046,10.33,D2,
10002048,11.58,D1,
10002049,8.2,E1,
10002052,10.01,D2,
10002053,10.53,D2,
10002054,14.53,C1,
10002056,15.78,B3,
10002059,16.39,B2,
10002060,14.7,C1,
10002061,9.54,D3,
10002062,14.02,C1,
10002063,15.16,B3,
10002064,12.88,C3,
10002065,3.18,F3,
10002066,16.66,B2,
10002068,14.71,C1,
10002069,19.59,A4,
10002071,13.16,C2,
10002073,16.4,B2,
10002074,21.08,A2,
10002076,9.67,D3,
10002077,15.27,B3,
10002079,20.07,A3,
10002080,10.98,D2,
10002081,0.68,G2,
10002083,11.24,D1,
10002085,11.97,D1,
10002086,9.97,D3,
10002087,11.79,D1,
10002088,19.41,A4,
10002089,14.13,C1,
10002091,12.93,C3,
10002093,10.02,D2,
10002094,16.76,B2,
10002095,13.63,C2,
10002096,12.5,C3,
10002098,19.95,A4,
10002099,16.13,B2,
10002100,4.01,F2,
10002101,11.4,D1,
10002102,9.19,D3,
10002104,10.76,D2,
10002105,20.54,A3,
10002106,5.6,F1,
10002107,9.16,D3,
10002108,17.11,B1,
10002109,10.0,D2,
10002110,14.55,C1,
10002111,5.61,F1,
10002112,13.77,C2,
10002113,12.02,C3,
10002114,17.22,B1,
10002116,15.14,B3,
10002117,6.41,E3,
10002119,19.45,A4,
10002120,15.94,B3,
10002121,13.83,C2,
10002124,12.91,C3,
10002125,2.23,G1,
10002126,1.85,G1,
10002128,14.89,C1,
10002129,8.87,E1,
10002130,7.47,E2,
10002131,18.41,A5,
10002133,13.06,C2,
10002134,10.53,D2,
10002135,14.94,C1,
10002138,9.39,D3,
10002139,11.43,D1,
10002142,12.6,C3,
10002143,10.85,D2,
10002144,21.0,A2,
10002145,19.12,A4,
10002148,9.79,D3,
10002149,12.7,C3,
10002150,15.75,B3,
10002151,11.04,D1,
10002152,14.53,C1,
10002153,9.0,D3,
10002154,16.45,B2,
10002156,16.03,B2,
