Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001882,7.02,E2,
10001883,5.52,F1,
10001884,15.84,B3,
10001885,15.64,B3,
10001886,13.26,C2,
10001887,9.08,D3,
10001888,6.97,E3,
10001889,12.17,C3,
10001892,14.29,C1,
10001894,9.01,D3,
10001896,20.27,A3,
10001898,2.52,G1,
10001901,16.11,B2,
10001902,4.9,F2,
10001904,14.89,C1,
10001906,13.8,C2,
10001907,12.99,C3,
10001908,14.5,C1,
10001910,21.77,A2,
10001911,8.61,E1,
10001912,15.65,B3,
10001913,7.69,E2,
10001914,16.33,B2,
10001915,21.85,A2,
10001917,7.47,E2,
10001920,19.3,A4,
10001922,12.27,C3,
10001923,12.27,C3,
10001924,21.38,A2,
10001925,8.51,E1,
10001926,12.9,C3,
10001927,19.95,A4,
10001928,20.45,A3,
10001929,17.25,B1,
10001930,11.56,D1,
10001932,10.2,D2,
10001933,11.94,D1,
10001934,21.33,A2,
10001935,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001936,14.78,C1,
10001937,19.74,A4,
10001938,13.61,C2,
10001939,9.99,D3,
10001940,13.83,C2,
10001941,21.11,A2,
10001942,4.81,F2,
10001943,7.99,E2,
10001944,19.96,A4,
10001945,8.47,E1,
10001946,14.81,C1,
10001947,21.48,A2,
10001948,14.13,C1,
10001950,15.53,B3,
10001951,16.79,B2,
10001952,10.26,D2,
10001953,19.97,A4,
10001954,8.92,E1,
10001955,18.72,A5,
10001956,8.23,E1,
10001960,14.54,C1,
10001962,9.29,D3,
10001963,3.79,F3,
10001965,18.63,A5,
10001966,13.38,C2,
10001967,13.03,C2,
10001968,11.45,D1,
10001969,9.75,D3,
10001970,12.06,C3,
10001971,10.68,D2,
10001972,14.24,C1,
10001973,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001974,10.92,D2,
10001975,10.8,D2,
10001976,14.2,C1,
10001978,14.05,C1,
10001979,11.73,D1,
10001980,11.9,D1,
10001981,11.96,D1,
10001982,21.19,A2,
10001985,14.24,C1,
10001986,20.81,A3,
10001987,15.97,B3,
10001988,19.18,A4,
10001989,5.65,F1,
10001990,10.65,D2,
10001991,1.48,G1,
10001992,8.55,E1,
10001993,14.54,C1,
10001994,11.22,D1,
10001995,16.81,B2,
10001996,13.69,C2,
10001997,12.42,C3,
10002000,20.13,A3,
10002001,15.48,B3,
10002004,6.47,E3,
10002005,15.25,B3,
10002006,7.78,E2,
10002008,14.16,C1,
10002009,4.9,F2,
10002010,10.85,D2,
10002011,11.56,D1,
10002012,10.25,D2,
10002013,20.92,A3,
10002014,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002015,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002016,10.79,D2,
10002018,19.9,A4,
10002019,11.11,D1,
10002021,11.68,D1,
10002025,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002029,13.96,C2,
10002030,7.83,E2,
10002032,20.05,A3,
10002034,15.73,B3,
10002035,12.13,C3,
10002036,12.43,C3,
10002037,3.43,F3,
10002038,21.09,A2,
10002039,12.11,C3,
10002041,19.3,A4,
10002044,15.45,B3,
10002045,16.41,B2,
10002046,8.71,E1,
10002048,10.89,D2,
10002049,4.01,F2,
10002052,11.74,D1,
10002053,13.68,C2,
10002054,15.36,B3,
10002056,14.13,C1,
10002059,13.23,C2,
10002060,14.28,C1,
10002061,7.4,E2,
10002062,16.88,B2,
10002063,14.44,C1,
10002064,15.68,B3,
10002065,2.85,G1,
10002066,12.52,C3,
10002068,13.48,C2,
10002069,19.95,A4,
10002071,13.05,C2,
10002073,15.98,B3,
10002074,19.91,A4,
10002076,9.32,D3,
10002077,15.79,B3,
10002079,19.05,A4,
10002080,13.12,C2,
10002081,4.35,F2,
10002083,7.53,E2,
10002085,10.82,D2,
10002086,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002087,13.32,C2,
10002088,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002089,14.42,C1,
10002091,10.59,D2,
10002093,9.04,D3,
10002094,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002095,13.02,C2,
10002096,12.49,C3,
10002098,20.97,A3,
10002099,14.53,C1,
10002100,4.52,F2,
10002101,11.43,D1,
10002102,9.91,D3,
10002104,10.53,D2,
10002105,20.81,A3,
10002106,4.61,F2,
10002107,12.45,C3,
10002108,14.61,C1,
10002109,8.4,E1,
10002110,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002111,9.87,D3,
10002112,10.3,D2,
10002113,11.84,D1,
10002114,15.86,B3,
10002116,14.17,C1,
10002117,6.45,E3,
10002119,19.93,A4,
10002120,16.08,B2,
10002121,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002124,16.54,B2,
10002125,6.06,E3,
10002126,8.07,E1,
10002128,16.03,B2,
10002129,9.49,D3,
10002130,9.61,D3,
10002131,21.01,A2,
10002133,10.66,D2,
10002134,9.68,D3,
10002135,14.61,C1,
10002138,12.05,C3,
10002139,12.58,C3,
10002142,14.8,C1,
10002143,11.83,D1,
10002144,20.65,A3,
10002145,21.51,A2,
10002148,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002149,9.13,D3,
10002150,17.33,B1,
10002151,10.35,D2,
10002152,13.38,C2,
10002153,8.88,E1,
10002154,13.68,C2,
10002156,15.42,B3,
10002160,19.56,A4,
10002161,20.18,A3,
10002163,17.29,B1,
10002164,13.65,C2,
10002166,14.7,C1,
10002168,13.07,C2,
10002169,5.45,F1,
10002170,3.4,F3,
10002172,13.86,C2,
10002173,9.92,D3,
10002178,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002181,10.15,D2,
10002183,4.89,F2,
10002184,13.87,C2,
10002185,15.12,B3,
10002186,10.71,D2,
10002189,13.99,C2,
10002192,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002193,19.43,A4,
10002194,8.12,E1,
10002195,11.66,D1,
10002196,1.93,G1,
10002197,12.35,C3,
10002198,15.26,B3,
10002199,19.68,A4,
10002200,14.87,C1,
10002201,8.46,E1,
10002202,9.19,D3,
10002203,16.63,B2,
10002204,12.44,C3,
10002205,10.75,D2,
10002206,14.55,C1,
10002207,7.74,E2,
10002208,12.52,C3,
10002209,10.92,D2,
10002210,13.68,C2,
10002211,16.92,B2,
10002212,11.64,D1,
10002213,13.37,C2,
10002214,11.03,D1,
10002215,18.5,A5,
10002216,9.34,D3,
10002217,10.69,D2,
10002218,13.38,C2,
10002219,3.94,F3,
10002220,10.18,D2,
10002222,6.68,E3,
10002223,14.3,C1,
10002225,15.26,B3,
10002228,15.64,B3,
10002230,12.13,C3,
10002232,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002234,15.37,B3,
10002235,15.1,B3,
10002237,12.13,C3,
10002238,14.12,C1,
10002239,13.59,C2,
10002240,16.22,B2,
10002243,14.24,C1,
10002244,15.23,B3,
10002246,10.67,D2,
10002248,14.61,C1,
10002249,12.43,C3,
10002250,16.22,B2,
10002251,10.82,D2,
10002252,6.62,E3,
10002255,7.88,E2,
10002256,8.35,E1,
10002257,20.67,A3,
10002258,13.55,C2,
10002259,0.83,G2,
10002262,13.12,C2,
10002263,11.82,D1,
10002264,10.22,D2,
10002265,15.54,B3,
10002266,10.5,D2,
10002267,10.19,D2,
10002268,13.39,C2,
10002269,20.07,A3,
