Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001562,13.29,C2,
10001566,21.15,A2,
10001575,8.68,E1,
10001577,2.41,G1,
10001579,9.71,D3,
10001582,12.21,C3,
10001583,16.58,B2,
10001584,20.64,A3,
10001586,12.99,C3,
10001592,21.37,A2,
10001593,10.2,D2,
10001599,14.28,C1,
10001603,14.69,C1,
10001606,14.96,C1,
10001616,15.35,B3,
10001629,20.58,A3,
10001635,6.51,E3,
10001636,15.93,B3,
10001637,13.5,C2,
10001640,2.7,G1,
10001646,15.68,B3,
10001651,13.41,C2,
10001676,11.15,D1,
10001677,10.15,D2,
10001684,15.8,B3,
10001685,15.86,B3,
