Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001219,8.95,E1,
10001220,15.65,B3,
10001223,11.07,D1,
10001224,14.46,C1,
10001225,4.92,F2,
10001226,19.98,A4,
10001227,13.5,C2,
10001228,14.98,C1,
10001229,14.83,C1,
10001230,20.26,A3,
10001232,9.09,D3,
10001233,11.48,D1,
10001234,13.32,C2,
10001235,15.88,B3,
10001236,14.37,C1,
10001237,13.89,C2,
10001239,14.23,C1,
10001242,14.08,C1,
10001243,14.97,C1,
10001244,14.7,C1,
10001245,14.92,C1,
10001248,8.95,E1,
10001249,15.22,B3,
10001251,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001253,12.96,C3,
10001255,12.19,C3,
10001256,19.47,A4,
10001258,14.28,C1,
10001259,4.44,F2,
10001260,14.35,C1,
10001262,7.75,E2,
10001264,13.06,C2,
10001265,11.3,D1,
10001266,13.95,C2,
10001267,10.36,D2,
10001269,13.27,C2,
10001270,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001271,2.85,G1,
10001273,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001275,11.2,D1,
10001277,20.43,A3,
10001278,13.58,C2,
10001280,15.96,B3,
10001281,19.68,A4,
10001282,11.42,D1,
10001283,3.31,F3,
10001285,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001286,9.06,D3,
10001287,13.85,C2,
10001288,13.9,C2,
10001289,15.85,B3,
10001293,19.85,A4,
10001294,4.14,F2,
10001295,20.54,A3,
10001296,7.79,E2,
10001297,5.83,F1,
10001299,8.23,E1,
10001300,10.63,D2,
10001301,12.69,C3,
10001305,10.98,D2,
10001306,14.89,C1,
10001308,9.52,D3,
10001311,10.81,D2,
10001313,12.35,C3,
10001316,12.66,C3,
10001317,9.89,D3,
10001319,20.27,A3,
10001320,9.86,D3,
10001321,6.4,E3,
10001322,17.55,B1,
10001323,12.44,C3,
10001324,20.85,A3,
10001326,14.9,C1,
10001327,15.58,B3,
10001328,21.2,A2,
10001329,6.39,E3,
10001330,18.51,A5,
10001332,12.48,C3,
10001333,9.57,D3,
10001337,16.74,B2,
10001339,19.76,A4,
10001340,16.0,B2,
10001341,15.67,B3,
10001342,10.74,D2,
10001344,13.63,C2,
10001345,14.96,C1,
10001346,9.28,D3,
10001348,19.67,A4,
10001349,8.49,E1,
10001351,4.29,F2,
10001352,14.55,C1,
10001353,13.1,C2,
10001356,10.8,D2,
10001357,16.3,B2,
10001358,12.96,C3,
10001359,12.69,C3,
10001361,20.28,A3,
10001363,16.19,B2,
10001365,9.38,D3,
10001366,19.88,A4,
10001367,11.0,D1,
10001368,15.33,B3,
10001371,16.11,B2,
10001372,21.44,A2,
10001373,6.89,E3,
10001374,20.02,A3,
10001375,9.37,D3,
10001376,19.99,A4,
10001378,14.88,C1,
10001381,19.2,A4,
10001382,20.41,A3,
10001383,13.29,C2,
10001384,14.8,C1,
10001386,14.94,C1,
10001387,19.96,A4,
10001390,10.92,D2,
10001391,15.64,B3,
10001392,12.06,C3,
10001393,12.81,C3,
10001395,10.97,D2,
10001396,9.49,D3,
10001399,3.27,F3,
10001400,10.22,D2,
10001401,15.56,B3,
10001402,2.42,G1,
10001405,14.42,C1,
10001406,11.34,D1,
10001407,15.09,B3,
10001408,1.47,G1,
10001413,14.88,C1,
10001414,14.16,C1,
10001415,9.23,D3,
10001416,15.63,B3,
10001417,3.21,F3,
10001418,13.71,C2,
10001419,14.7,C1,
10001422,12.18,C3,
10001423,7.24,E2,
10001424,10.29,D2,
10001426,12.2,C3,
10001427,14.1,C1,
10001428,16.6,B2,
10001429,13.98,C2,
10001430,16.2,B2,
10001432,14.88,C1,
10001434,15.75,B3,
10001435,11.52,D1,
10001437,16.07,B2,
10001438,3.88,F3,
10001439,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001440,9.64,D3,
10001441,19.37,A4,
10001444,13.37,C2,
10001445,12.05,C3,
10001446,10.01,D2,
10001447,12.54,C3,
10001448,16.66,B2,
10001449,19.75,A4,
10001450,15.8,B3,
10001451,9.05,D3,
10001452,11.55,D1,
10001453,5.79,F1,
10001454,9.32,D3,
10001455,3.21,F3,
10001456,11.03,D1,
10001457,13.97,C2,
10001458,8.83,E1,
10001459,15.09,B3,
10001460,13.3,C2,
10001462,19.4,A4,
10001463,11.76,D1,
10001464,13.55,C2,
10001466,11.61,D1,
