Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001221,19.67,A4,
10001222,5.35,F1,
10001231,11.45,D1,
10001238,10.72,D2,
10001240,12.68,C3,
10001241,12.73,C3,
10001246,11.37,D1,
10001250,4.45,F2,
10001252,14.67,C1,
10001254,14.68,C1,
10001261,12.86,C3,
10001263,16.32,B2,
10001272,9.56,D3,
10001276,10.91,D2,
10001292,16.22,B2,
10001298,11.13,D1,
10001309,11.82,D1,
10001310,12.58,C3,
10001314,18.46,A5,
10001331,14.76,C1,
10001334,7.19,E2,
10001338,17.45,B1,
10001343,21.17,A2,
10001347,4.68,F2,
10001355,19.37,A4,
10001370,7.41,E2,
10001379,14.72,C1,
10001380,8.87,E1,
10001385,13.74,C2,
10001394,19.99,A4,
10001397,20.48,A3,
10001398,11.94,D1,
10001404,13.01,C2,
10001409,19.02,A4,
10001412,19.32,A4,
10001420,12.89,C3,
10001425,11.97,D1,
10000623,8.71,E1,
10000624,10.52,D2,
10000625,9.26,D3,
10000626,7.97,E2,
10000628,7.47,E2,
10000629,10.32,D2,
10000631,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000632,14.57,C1,
10000634,10.81,D2,
10000635,11.43,D1,
10000636,11.87,D1,
10000638,19.9,A4,
10000639,14.35,C1,
10000640,14.79,C1,
10000641,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000642,10.32,D2,
10000643,18.88,A5,
10000646,8.04,E1,
10000647,21.76,A2,
10000648,16.32,B2,
10000649,11.53,D1,
10000650,14.95,C1,
10000652,13.11,C2,
10000654,11.05,D1,
10000655,9.34,D3,
10000656,1.67,G1,
10000657,11.12,D1,
10000659,20.36,A3,
10000660,13.9,C2,
10000662,6.03,E3,
10000663,3.97,F3,
10000664,14.82,C1,
10000665,10.97,D2,
10000666,13.06,C2,
10000667,11.82,D1,
10000668,16.13,B2,
10000671,21.05,A2,
10000672,15.46,B3,
10000673,10.13,D2,
10000674,17.32,B1,
10000675,14.19,C1,
10000676,15.98,B3,
10000677,19.08,A4,
10000678,11.59,D1,
10000679,20.98,A3,
10000680,16.37,B2,
10000681,11.2,D1,
10000685,15.99,B3,
10000686,19.6,A4,
10000689,15.38,B3,
10000690,9.66,D3,
10000691,15.94,B3,
10000692,9.2,D3,
10000695,18.68,A5,
10000696,20.8,A3,
10000697,12.36,C3,
10000701,8.85,E1,
10000703,7.94,E2,
10000705,15.27,B3,
10000707,15.59,B3,
10000708,19.39,A4,
10000709,12.37,C3,
10000710,10.14,D2,
10000714,17.23,B1,
10000715,9.38,D3,
10000716,11.62,D1,
10000717,19.16,A4,
10000718,11.9,D1,
10000719,6.93,E3,
10000721,20.56,A3,
10000722,16.05,B2,
