Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001221,21.17,A2,
10001222,9.99,D3,
10001231,10.95,D2,
10001238,12.79,C3,
10001240,17.54,B1,
10001241,10.77,D2,
10001246,11.9,D1,
10001250,6.65,E3,
10001252,16.34,B2,
10001254,13.41,C2,
10001261,11.17,D1,
10001263,14.57,C1,
10001272,10.25,D2,
10001276,9.52,D3,
10001292,13.34,C2,
10001298,10.75,D2,
10001309,8.01,E1,
10001310,11.18,D1,
10001314,21.27,A2,
10001331,17.26,B1,
10001334,2.16,G1,
10001338,14.55,C1,
10001343,19.04,A4,
10001347,6.13,E3,
10001355,19.84,A4,
10001370,6.62,E3,
10001379,15.9,B3,
10001380,8.33,E1,
10001385,15.85,B3,
10001394,19.87,A4,
10001397,21.92,A2,
10001398,12.91,C3,
10001404,13.64,C2,
10001409,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001412,20.85,A3,
10001420,8.4,E1,
10001425,8.62,E1,
10001431,15.27,B3,
10001433,19.88,A4,
10001443,9.62,D3,
10001461,13.47,C2,
10001479,16.0,B2,
10001481,19.4,A4,
10001487,20.64,A3,
10001503,15.94,B3,
10001508,14.74,C1,
10001514,15.88,B3,
10001520,13.29,C2,
10001527,11.79,D1,
10001535,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001561,12.51,C3,
10001611,5.25,F1,
10001620,12.49,C3,
10001642,15.3,B3,
10001652,11.27,D1,
10001670,19.9,A4,
10001680,12.86,C3,
10001690,12.63,C3,
10000623,11.51,D1,
10000624,11.42,D1,
10000625,11.15,D1,
10000626,12.07,C3,
10000628,6.86,E3,
10000629,12.39,C3,
10000631,16.0,B2,
10000632,14.73,C1,
10000634,9.4,D3,
10000635,12.66,C3,
10000636,8.99,E1,
10000638,20.79,A3,
10000639,14.68,C1,
10000640,15.72,B3,
10000641,12.99,C3,
10000642,13.44,C2,
10000643,20.38,A3,
10000646,11.39,D1,
10000647,19.93,A4,
10000648,16.63,B2,
10000649,11.89,D1,
10000650,14.79,C1,
10000652,15.07,B3,
10000654,11.93,D1,
10000655,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000656,7.51,E2,
10000657,12.8,C3,
10000659,19.95,A4,
10000660,15.17,B3,
10000662,9.19,D3,
10000663,8.67,E1,
10000664,12.96,C3,
10000665,7.45,E2,
10000666,10.65,D2,
10000667,10.94,D2,
10000668,14.0,C1,
10000671,21.46,A2,
10000672,16.53,B2,
10000673,8.9,E1,
10000674,13.15,C2,
10000675,13.3,C2,
10000676,13.54,C2,
10000677,21.06,A2,
10000678,9.84,D3,
10000679,19.83,A4,
10000680,13.38,C2,
10000681,10.88,D2,
10000685,15.45,B3,
10000686,20.69,A3,
10000689,15.72,B3,
10000690,10.14,D2,
10000691,15.0,B3,
10000692,10.2,D2,
10000695,20.0,A3,
10000696,21.06,A2,
10000697,10.55,D2,
10000701,11.75,D1,
10000703,13.59,C2,
10000705,16.93,B2,
10000707,16.97,B2,
10000708,20.69,A3,
10000709,13.28,C2,
10000710,10.58,D2,
10000714,15.14,B3,
10000715,11.86,D1,
10000716,9.91,D3,
10000717,20.35,A3,
10000718,12.35,C3,
10000719,3.49,F3,
10000721,19.39,A4,
10000722,15.77,B3,
10000723,11.33,D1,
10000724,7.01,E2,
10000725,16.51,B2,
10000726,11.97,D1,
10000727,19.69,A4,
10000729,10.13,D2,
10000730,19.77,A4,
10000731,7.89,E2,
10000732,5.26,F1,
10000733,12.47,C3,
10000734,20.77,A3,
10000738,16.01,B2,
10000739,13.12,C2,
10000740,9.45,D3,
10000741,17.68,B1,
10000743,10.36,D2,
10000745,4.15,F2,
10000746,11.02,D1,
10000747,12.27,C3,
10000748,12.66,C3,
10000749,17.37,B1,
10000750,11.3,D1,
10000751,6.5,E3,
10000753,8.28,E1,
10000754,7.67,E2,
10000755,14.7,C1,
10000756,15.92,B3,
10000757,11.12,D1,
10000761,18.85,A5,
10000763,15.81,B3,
10000764,16.9,B2,
10000765,10.94,D2,
10000766,14.85,C1,
10000767,20.35,A3,
10000769,15.51,B3,
10000773,9.02,D3,
10000776,18.81,A5,
10000777,9.34,D3,
10000778,19.51,A4,
10000780,15.65,B3,
10000781,8.98,E1,
10000782,10.34,D2,
10000783,12.93,C3,
10000784,15.75,B3,
10000785,10.39,D2,
10000786,21.17,A2,
10000787,14.77,C1,
10000790,9.22,D3,
10000791,16.53,B2,
10000792,12.25,C3,
10000793,15.17,B3,
10000794,9.08,D3,
10000796,13.23,C2,
10000797,16.05,B2,
10000798,15.88,B3,
10000799,19.69,A4,
10000800,15.1,B3,
10000801,20.08,A3,
10000802,9.49,D3,
10000803,12.36,C3,
10000804,16.0,B2,
10000805,14.65,C1,
10000806,16.42,B2,
10000807,11.09,D1,
10000808,8.44,E1,
10000809,9.8,D3,
10000810,12.76,C3,
10000811,19.87,A4,
10000812,14.9,C1,
10000813,16.91,B2,
10000814,16.13,B2,
10000815,20.53,A3,
10000818,5.52,F1,
10000819,8.28,E1,
10000820,11.26,D1,
10000822,3.25,F3,
10000824,7.75,E2,
10000825,11.22,D1,
10000827,12.68,C3,
10000828,13.54,C2,
10000830,8.28,E1,
10000831,15.73,B3,
10000832,11.2,D1,
10000834,19.77,A4,
10000835,9.04,D3,
10000836,20.31,A3,
10000839,15.87,B3,
10000840,10.58,D2,
10000841,19.86,A4,
10000843,8.86,E1,
10000845,13.54,C2,
10000846,11.64,D1,
10000847,14.52,C1,
10000848,14.83,C1,
10000850,3.15,F3,
10000851,13.97,C2,
10000852,8.32,E1,
10000854,9.85,D3,
10000855,8.96,E1,
10000856,14.27,C1,
10000857,15.58,B3,
10000858,9.45,D3,
10000860,17.37,B1,
10000861,19.16,A4,
10000862,19.11,A4,
10000863,13.75,C2,
10000864,10.86,D2,
10000865,15.28,B3,
10000866,12.65,C3,
10000867,10.61,D2,
10000868,9.94,D3,
10000869,14.47,C1,
10000871,4.92,F2,
10000872,10.95,D2,
10000873,8.64,E1,
10000874,9.53,D3,
10000875,6.55,E3,
10000877,10.36,D2,
10000878,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000879,3.39,F3,
10000880,8.02,E1,
10000881,19.96,A4,
10000882,14.16,C1,
10000883,16.47,B2,
10000884,10.73,D2,
10000886,15.3,B3,
10000887,19.65,A4,
10000889,11.19,D1,
10000890,8.36,E1,
10000892,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000893,18.64,A5,
10000894,19.11,A4,
10000895,16.65,B2,
10000896,17.54,B1,
10000897,12.74,C3,
10000899,6.27,E3,
10000900,9.88,D3,
10000901,11.37,D1,
10000902,8.11,E1,
10000904,9.04,D3,
10000905,16.04,B2,
10000907,14.5,C1,
10000908,14.99,C1,
10000909,11.17,D1,
10000911,13.09,C2,
10000916,15.85,B3,
10000917,16.16,B2,
10000918,11.85,D1,
10000919,3.66,F3,
10000920,14.09,C1,
10000921,11.58,D1,
10000923,8.82,E1,
10000925,13.74,C2,
10000926,14.75,C1,
10000928,15.23,B3,
10000933,10.03,D2,
10000934,14.7,C1,
10000935,17.15,B1,
10000937,17.0,B1,
10000938,12.56,C3,
10000939,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000941,13.08,C2,
10000942,9.69,D3,
10000944,14.81,C1,
10000946,20.62,A3,
10000947,7.92,E2,
10000949,16.52,B2,
10000950,15.8,B3,
10000951,10.28,D2,
10000952,10.27,D2,
10000953,20.8,A3,
10000954,5.74,F1,
10000955,8.34,E1,
10000956,14.65,C1,
10000957,20.29,A3,
10000959,14.68,C1,
10000960,9.79,D3,
10000964,1.73,G1,
10000965,15.6,B3,
10000966,10.15,D2,
10000968,8.95,E1,
10000971,10.19,D2,
10000972,14.46,C1,
10000973,10.32,D2,
10000974,15.55,B3,
10000975,9.06,D3,
10000978,14.21,C1,
10000979,15.46,B3,
10000980,12.8,C3,
10000981,4.13,F2,
10000982,14.35,C1,
10000984,12.23,C3,
10000985,14.18,C1,
10000986,11.18,D1,
10000987,8.49,E1,
10000988,15.7,B3,
10000989,15.83,B3,
10000990,14.62,C1,
10000991,7.35,E2,
10000992,11.69,D1,
10000993,16.51,B2,
10000994,9.64,D3,
10000995,20.12,A3,
10000996,10.82,D2,
10000998,14.31,C1,
10001001,13.24,C2,
10001002,6.06,E3,
10001003,16.2,B2,
10001004,20.53,A3,
10001005,9.94,D3,
10001007,6.09,E3,
10001008,4.86,F2,
10001009,13.76,C2,
10001012,8.92,E1,
10001013,12.43,C3,
10001014,14.11,C1,
10001016,16.67,B2,
10001017,4.49,F2,
10001018,12.91,C3,
10001019,8.63,E1,
10001020,9.39,D3,
10001021,5.57,F1,
10001023,2.88,G1,
10001024,14.94,C1,
10001026,10.19,D2,
10001027,10.76,D2,
10001028,4.2,F2,
10001029,19.76,A4,
10001031,9.95,D3,
10001032,7.97,E2,
10001033,1.63,G1,
10001034,9.15,D3,
10001035,12.42,C3,
10001037,12.2,C3,
10001038,4.32,F2,
10001043,8.87,E1,
10001044,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001046,20.12,A3,
10001048,13.22,C2,
