Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003368,15.5,B3,
10003369,19.1,A4,
10003376,10.25,D2,
10003389,13.28,C2,
10003400,16.52,B2,
10003408,12.26,C3,
10002426,12.06,C3,
10002427,21.13,A2,
10002428,7.12,E2,
10002429,21.6,A2,
10002432,15.3,B3,
10002433,14.11,C1,
10002434,16.37,B2,
10002436,5.69,F1,
10002437,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002439,20.73,A3,
10002441,14.0,C1,
10002442,14.65,C1,
10002444,10.16,D2,
10002446,16.72,B2,
10002448,13.99,C2,
10002450,12.16,C3,
10002451,11.13,D1,
10002452,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002453,8.16,E1,
10002454,10.03,D2,
10002457,13.83,C2,
10002458,15.02,B3,
10002459,8.33,E1,
10002461,15.38,B3,
10002462,15.71,B3,
10002463,12.05,C3,
10002464,14.69,C1,
10002466,4.35,F2,
10002468,14.96,C1,
10002469,20.44,A3,
10002471,15.31,B3,
10002473,12.32,C3,
10002474,5.24,F1,
10002475,12.61,C3,
10002476,15.64,B3,
10002477,14.59,C1,
10002852,7.98,E2,
10002855,11.56,D1,
10002879,14.72,C1,
10002881,4.21,F2,
10002883,8.09,E1,
10002884,4.06,F2,
10002889,20.46,A3,
