Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003360,12.96,C3,
10003375,4.34,F2,
10003380,14.25,C1,
10003390,15.91,B3,
10003392,16.27,B2,
10003399,15.48,B3,
10003402,11.69,D1,
10003409,8.51,E1,
10003410,20.19,A3,
10003415,13.49,C2,
10003419,16.51,B2,
10003422,13.06,C2,
10003424,9.07,D3,
10003430,10.77,D2,
10003435,20.22,A3,
10003436,14.8,C1,
10003443,5.74,F1,
10003451,2.42,G1,
10003452,20.19,A3,
10003454,13.95,C2,
10003463,13.7,C2,
10003469,3.57,F3,
10003484,13.61,C2,
10003488,9.23,D3,
10003492,13.19,C2,
10003498,9.69,D3,
10003502,17.03,B1,
10003567,9.59,D3,
10003576,9.2,D3,
10003585,8.06,E1,
10003586,20.64,A3,
10003590,12.46,C3,
10003595,20.79,A3,
10003597,20.9,A3,
10003600,10.95,D2,
10003602,13.43,C2,
10003606,9.1,D3,
10003607,11.26,D1,
10003609,17.6,B1,
10003614,14.43,C1,
10003622,21.55,A2,
10003626,12.23,C3,
10003632,8.53,E1,
10003633,14.15,C1,
10003635,12.15,C3,
10003640,13.45,C2,
10003642,2.91,G1,
10003647,20.04,A3,
10003652,14.65,C1,
10003654,11.33,D1,
10003655,16.47,B2,
10003656,15.4,B3,
10003664,13.43,C2,
10003667,14.16,C1,
10003674,13.69,C2,
10002849,16.94,B2,
10002850,15.59,B3,
10002851,13.34,C2,
10002853,0.42,G3,
10002854,15.0,B3,
10002856,9.14,D3,
10002857,12.71,C3,
10002858,14.26,C1,
10002861,4.27,F2,
10002863,11.24,D1,
10002864,5.0,F1,
10002865,21.41,A2,
10002866,5.73,F1,
10002867,16.86,B2,
10002869,13.02,C2,
10002870,15.86,B3,
10002871,3.51,F3,
10002872,11.28,D1,
10002873,11.82,D1,
10002874,15.8,B3,
10002875,10.81,D2,
10002876,13.03,C2,
10002877,16.42,B2,
10002878,10.95,D2,
10002880,19.0,A4,
10002882,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002885,14.89,C1,
10002887,11.03,D1,
10002888,16.31,B2,
10002891,2.13,G1,
10002892,11.11,D1,
10002893,15.11,B3,
10002894,15.19,B3,
10002896,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002897,8.45,E1,
10002898,13.91,C2,
10002899,8.05,E1,
10002900,10.65,D2,
10002902,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002903,6.13,E3,
10002904,11.96,D1,
10002905,15.39,B3,
10002906,14.34,C1,
10002908,13.89,C2,
10002909,11.38,D1,
10002910,13.34,C2,
10002913,8.54,E1,
10002914,21.44,A2,
10002915,19.54,A4,
10002916,11.49,D1,
10002918,11.36,D1,
10002919,12.09,C3,
10002920,13.53,C2,
10002921,13.37,C2,
10002922,15.29,B3,
10002923,9.47,D3,
10002924,19.95,A4,
10002925,10.89,D2,
10002926,16.13,B2,
10002927,9.28,D3,
10002928,11.62,D1,
10002929,7.99,E2,
10002930,14.52,C1,
10002932,18.4,A5,
10002933,9.71,D3,
10002934,20.35,A3,
10002936,14.25,C1,
10002937,7.38,E2,
10002938,20.64,A3,
10002940,11.26,D1,
10002941,12.5,C3,
10002942,11.49,D1,
10002943,20.76,A3,
10002944,20.97,A3,
10002945,20.37,A3,
10002946,15.78,B3,
10002947,11.9,D1,
10002950,15.25,B3,
10002951,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002953,13.03,C2,
10002954,8.28,E1,
10002956,10.22,D2,
10002958,11.09,D1,
10002959,1.42,G1,
10002960,9.6,D3,
10002962,15.7,B3,
10002963,12.56,C3,
10002964,18.39,A5,
10002965,19.89,A4,
10002967,12.61,C3,
10002970,11.97,D1,
10002971,6.73,E3,
10002972,18.51,A5,
10002974,19.96,A4,
10002975,15.02,B3,
10002976,9.18,D3,
10002977,6.31,E3,
10002978,15.26,B3,
10002979,19.82,A4,
10002981,7.56,E2,
10002982,6.18,E3,
10002983,12.43,C3,
10002984,21.42,A2,
10002985,7.0,E2,
10002988,11.21,D1,
10002989,9.73,D3,
10002991,15.31,B3,
10002992,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002993,14.25,C1,
10002997,2.73,G1,
10002998,14.52,C1,
10002999,8.64,E1,
10003000,20.05,A3,
10003001,5.05,F1,
10003002,11.06,D1,
10003005,18.82,A5,
10003007,10.15,D2,
10003008,14.27,C1,
