Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003418,6.69,E3,
10003427,10.63,D2,
10003428,15.4,B3,
10003438,7.85,E2,
10003440,7.96,E2,
10003441,14.16,C1,
10003460,9.48,D3,
10003461,13.53,C2,
10003466,19.44,A4,
10003479,14.62,C1,
10003480,18.76,A5,
10003486,13.01,C2,
10003490,12.93,C3,
10003494,21.25,A2,
10003562,19.86,A4,
10003575,19.63,A4,
10002480,16.99,B2,
10002481,16.03,B2,
10002482,14.77,C1,
10002483,14.55,C1,
10002484,10.97,D2,
10002486,10.85,D2,
10002488,9.69,D3,
10002489,9.66,D3,
10002491,14.2,C1,
10002492,9.42,D3,
10002494,20.95,A3,
10002497,20.01,A3,
10002498,11.48,D1,
10002499,20.54,A3,
10002500,9.82,D3,
10002501,3.57,F3,
10002502,13.37,C2,
10002503,1.81,G1,
10002504,5.03,F1,
10002505,15.15,B3,
10002506,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002507,5.09,F1,
10002508,14.94,C1,
10002509,13.01,C2,
10002511,20.6,A3,
10002512,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002513,9.07,D3,
10002514,11.07,D1,
10002515,7.47,E2,
10002517,15.19,B3,
10002518,6.01,E3,
10002519,15.12,B3,
10002520,6.1,E3,
10002521,7.1,E2,
10002522,14.75,C1,
10002523,14.73,C1,
10002524,3.49,F3,
10002525,3.34,F3,
10002526,7.75,E2,
10002527,4.45,F2,
10002528,19.75,A4,
10002529,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002530,19.87,A4,
10002532,15.88,B3,
10002533,4.56,F2,
10002534,9.58,D3,
10002535,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002536,1.09,G1,
10002537,7.23,E2,
10002538,15.01,B3,
10002539,14.95,C1,
10002540,19.42,A4,
10002541,15.47,B3,
10002542,14.92,C1,
10002544,15.87,B3,
10002547,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002548,11.02,D1,
10002549,13.59,C2,
10002550,1.52,G1,
10002551,8.63,E1,
10002553,11.13,D1,
10002555,8.47,E1,
10002556,15.34,B3,
10002557,18.79,A5,
10002558,16.24,B2,
10002559,14.4,C1,
10002561,16.4,B2,
10002562,8.93,E1,
10002563,3.04,F3,
10002564,13.49,C2,
10002565,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002566,21.17,A2,
10002567,11.49,D1,
10002568,10.62,D2,
10002572,16.97,B2,
10002573,10.5,D2,
10002575,11.6,D1,
10002578,1.17,G1,
10002579,14.33,C1,
10002580,9.85,D3,
10002582,20.95,A3,
10002583,15.85,B3,
10002584,10.45,D2,
10002586,15.56,B3,
10002587,9.86,D3,
10002588,15.95,B3,
10002589,11.77,D1,
10002590,14.0,C1,
10002591,13.06,C2,
10002592,14.87,C1,
10002593,7.56,E2,
10002907,12.78,C3,
10002935,12.28,C3,
10002952,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002955,14.38,C1,
10002957,13.64,C2,
10002969,10.05,D2,
10002973,7.68,E2,
10002980,20.63,A3,
10002995,11.48,D1,
10003006,13.75,C2,
10003082,14.11,C1,
10003092,15.43,B3,
10003096,19.23,A4,
10003101,10.98,D2,
10003102,1.61,G1,
10003106,16.11,B2,
10003109,7.87,E2,
10003115,9.48,D3,
