Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001562,11.76,D1,
10001566,20.0,A3,
10001575,9.06,D3,
10001577,6.86,E3,
10001579,8.04,E1,
10001582,9.7,D3,
10001583,14.99,C1,
10001584,18.3,A5,
10001586,14.81,C1,
10001592,19.87,A4,
10001593,9.4,D3,
10001599,16.65,B2,
10001603,13.97,C2,
10001606,14.25,C1,
10001616,14.95,C1,
10001629,21.72,A2,
10001635,3.69,F3,
10001636,17.25,B1,
10001637,12.77,C3,
10001640,8.46,E1,
10001646,15.35,B3,
10001651,10.37,D2,
10001676,13.86,C2,
10001677,10.79,D2,
10001684,16.11,B2,
10001685,13.83,C2,
