Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001880,8.33,E1,
10001881,15.86,B3,
10001893,8.58,E1,
10001895,13.05,C2,
10001905,6.13,E3,
10001909,21.26,A2,
10001916,4.78,F2,
10001919,11.38,D1,
10001921,15.04,B3,
10001931,13.87,C2,
10001957,12.53,C3,
10000623,7.89,E2,
10000624,10.24,D2,
10000625,11.59,D1,
10000626,14.71,C1,
10000628,7.52,E2,
10000629,13.61,C2,
10000631,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000632,13.81,C2,
10000634,9.34,D3,
10000635,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000636,12.55,C3,
10000638,19.53,A4,
10000639,14.79,C1,
10000640,12.49,C3,
10000641,16.66,B2,
10000642,7.35,E2,
10000643,20.23,A3,
10000646,7.98,E2,
10000647,20.31,A3,
10000648,15.43,B3,
10000649,10.08,D2,
10000650,15.19,B3,
10000652,14.7,C1,
10000654,9.06,D3,
10000655,11.88,D1,
10000656,5.64,F1,
10000657,12.25,C3,
10000659,20.31,A3,
10000660,16.58,B2,
10000662,5.39,F1,
10000663,6.4,E3,
10000664,15.99,B3,
10000665,10.8,D2,
10000666,10.4,D2,
10000667,9.84,D3,
10000668,15.4,B3,
10000671,21.65,A2,
10000672,12.83,C3,
10000673,9.94,D3,
10000674,14.8,C1,
10000675,13.85,C2,
10000676,14.78,C1,
10000677,20.76,A3,
10000678,9.18,D3,
10000679,20.21,A3,
10000680,15.56,B3,
10000681,13.58,C2,
10000685,15.97,B3,
10000686,20.17,A3,
10000689,13.67,C2,
10000690,10.0,D2,
10000691,15.86,B3,
10000692,8.96,E1,
10000695,20.02,A3,
10000696,20.18,A3,
10000697,10.94,D2,
10000701,11.28,D1,
10000703,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000705,14.42,C1,
10001221,20.38,A3,
10001222,8.39,E1,
10001231,7.56,E2,
10001238,8.75,E1,
10001240,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001241,9.88,D3,
10001246,7.87,E2,
10001250,8.91,E1,
10001252,14.6,C1,
10001254,10.35,D2,
10001261,7.65,E2,
10001263,17.11,B1,
10001272,12.01,C3,
10001276,11.04,D1,
10001292,16.11,B2,
10001298,10.68,D2,
10001309,9.18,D3,
10001310,12.59,C3,
