Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001890,9.44,D3,
10001891,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001897,11.51,D1,
10001899,15.06,B3,
10001900,11.31,D1,
10001903,19.66,A4,
10001918,13.23,C2,
10001949,11.21,D1,
10001219,7.85,E2,
10001220,15.0,B3,
10001223,11.67,D1,
10001224,14.92,C1,
10001225,4.5,F2,
10001226,19.93,A4,
10001227,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001228,14.37,C1,
10001229,15.62,B3,
10001230,19.01,A4,
10001232,6.45,E3,
10001233,14.57,C1,
10001234,15.66,B3,
10001235,14.45,C1,
10001236,14.28,C1,
10001237,12.96,C3,
10001239,15.4,B3,
10001242,17.28,B1,
10001243,16.74,B2,
10001244,15.61,B3,
10001245,14.79,C1,
10001248,4.86,F2,
10001249,13.69,C2,
10001251,9.91,D3,
10001253,12.01,C3,
10001255,13.01,C2,
10001256,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001258,15.97,B3,
10001259,4.4,F2,
10001260,14.53,C1,
10001262,11.46,D1,
10001264,10.5,D2,
10001265,11.9,D1,
10001266,9.06,D3,
10001267,9.7,D3,
10001269,10.75,D2,
10001270,8.69,E1,
10001271,5.31,F1,
10001273,14.29,C1,
10001275,10.74,D2,
10001277,19.56,A4,
10001278,13.61,C2,
10001280,14.77,C1,
10001281,19.31,A4,
10001282,12.89,C3,
10001283,3.09,F3,
10001285,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001286,10.88,D2,
10001287,15.17,B3,
10001288,11.64,D1,
10001289,13.81,C2,
10001293,20.88,A3,
10001294,5.56,F1,
10001295,19.95,A4,
10001296,2.55,G1,
10001297,3.78,F3,
10001299,4.11,F2,
10001300,7.89,E2,
10001301,9.68,D3,
10001305,13.01,C2,
10001306,13.4,C2,
10001308,8.16,E1,
10001311,5.86,F1,
