Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001562,10.63,D2,
10001566,19.75,A4,
10001575,9.48,D3,
10001577,7.68,E2,
10001579,10.08,D2,
10001582,11.1,D1,
10001583,15.44,B3,
10001584,18.89,A5,
10001586,12.75,C3,
10001592,20.21,A3,
10001593,10.42,D2,
10001599,16.9,B2,
10001603,16.08,B2,
10001606,16.75,B2,
10001616,14.41,C1,
10001629,20.89,A3,
10001635,8.31,E1,
10001636,15.82,B3,
10001637,11.35,D1,
10001640,6.85,E3,
10001646,13.0,C2,
10001651,13.15,C2,
10001676,11.7,D1,
10001677,10.73,D2,
10001684,12.46,C3,
10001685,12.64,C3,
