Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001562,9.93,D3,
10001566,20.01,A3,
10001575,8.92,E1,
10001577,4.53,F2,
10001579,7.87,E2,
10001582,9.06,D3,
10001583,15.79,B3,
10001584,19.62,A4,
10001586,13.39,C2,
10001592,21.5,A2,
10001593,10.99,D2,
10001599,14.62,C1,
10001603,13.47,C2,
10001606,14.77,C1,
10001616,13.2,C2,
10001629,19.5,A4,
10001635,8.25,E1,
10001636,15.77,B3,
10001637,11.86,D1,
10001640,5.85,F1,
10001646,16.82,B2,
10001651,13.43,C2,
10001676,8.23,E1,
10001677,11.05,D1,
10001684,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001685,17.3,B1,
