Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002600,19.64,A4,
10002603,8.67,E1,
10002619,9.69,D3,
10002632,14.79,C1,
10002643,10.38,D2,
10002654,20.13,A3,
10002657,9.42,D3,
10002052,8.96,E1,
10002053,12.2,C3,
10002054,16.63,B2,
10002056,13.81,C2,
10002059,15.3,B3,
10002060,16.03,B2,
10002061,10.79,D2,
10002062,15.49,B3,
10002063,13.7,C2,
10002064,14.7,C1,
10002065,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002066,14.15,C1,
10002068,15.17,B3,
10002069,20.58,A3,
10002071,12.51,C3,
10002073,13.94,C2,
10002074,20.57,A3,
10002076,10.95,D2,
10002077,16.9,B2,
10002079,21.07,A2,
10002080,8.46,E1,
10002081,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002083,9.41,D3,
10002085,9.05,D3,
10002086,8.32,E1,
10002087,9.3,D3,
10002088,19.93,A4,
10002089,13.3,C2,
10002091,12.72,C3,
10002093,8.98,E1,
10002094,15.33,B3,
10002095,11.99,D1,
10002096,12.95,C3,
10002098,18.78,A5,
10002099,16.49,B2,
10002100,3.89,F3,
10002101,14.11,C1,
10002102,11.74,D1,
10002104,12.75,C3,
10002105,20.42,A3,
10002106,2.63,G1,
10002107,9.65,D3,
10002108,16.31,B2,
10002109,11.84,D1,
10002110,16.14,B2,
10002111,5.59,F1,
10002112,9.77,D3,
10002113,13.18,C2,
10002114,14.02,C1,
10002116,14.54,C1,
10002117,5.67,F1,
10002119,19.5,A4,
10002120,16.02,B2,
10002121,15.04,B3,
10002124,15.99,B3,
10002125,5.18,F1,
10002126,6.55,E3,
10002128,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002129,9.2,D3,
10002130,12.28,C3,
10002131,19.91,A4,
10002133,10.44,D2,
10002134,9.82,D3,
10002135,15.5,B3,
10002138,11.08,D1,
10002139,9.9,D3,
10002142,11.81,D1,
10002143,9.43,D3,
10002144,19.78,A4,
10002145,18.39,A5,
10002148,10.69,D2,
10002149,10.72,D2,
10002150,14.46,C1,
10002151,12.57,C3,
10002152,14.42,C1,
10002153,13.12,C2,
10002154,15.69,B3,
10002156,14.74,C1,
