Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002662,15.84,B3,
10002663,8.73,E1,
10002664,8.84,E1,
10002665,19.38,A4,
10002667,14.76,C1,
10002668,9.33,D3,
10002671,14.49,C1,
10002672,19.98,A4,
10002673,20.87,A3,
10002677,12.75,C3,
10002678,13.39,C2,
10002680,13.62,C2,
10002686,10.15,D2,
10002690,12.22,C3,
10002691,14.21,C1,
10002692,19.64,A4,
10002697,5.04,F1,
10002698,10.72,D2,
10002699,6.13,E3,
10002701,16.35,B2,
10002703,6.14,E3,
10002704,4.26,F2,
10002705,11.01,D1,
10002706,13.5,C2,
10002708,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002709,19.26,A4,
10002712,15.77,B3,
10002714,16.82,B2,
10002715,11.45,D1,
10002719,9.45,D3,
10002721,21.07,A2,
10002722,13.85,C2,
10002723,14.35,C1,
10002724,10.48,D2,
10002727,20.46,A3,
10002728,12.96,C3,
