Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002666,10.86,D2,
10002669,6.04,E3,
10002674,13.84,C2,
10002675,10.75,D2,
10002679,15.37,B3,
10002684,15.81,B3,
10002685,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002687,14.48,C1,
10002693,9.82,D3,
10002694,14.29,C1,
10002695,15.35,B3,
10002710,17.32,B1,
10002713,12.01,C3,
10002716,11.07,D1,
10002717,9.6,D3,
10002726,12.22,C3,
10001558,20.91,A3,
10001559,12.54,C3,
10001560,3.64,F3,
10001563,10.44,D2,
10001564,11.34,D1,
10001565,13.81,C2,
10001567,12.66,C3,
10001568,9.05,D3,
10001569,10.04,D2,
10001570,7.91,E2,
10001571,13.39,C2,
10001572,8.43,E1,
10001573,13.78,C2,
10001574,13.78,C2,
10001576,16.08,B2,
10001578,9.82,D3,
10001580,9.68,D3,
10001581,4.61,F2,
10001585,15.49,B3,
10001587,14.9,C1,
10001588,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001589,10.16,D2,
10001590,15.22,B3,
10001591,16.7,B2,
10001594,20.95,A3,
10001595,11.36,D1,
10001596,9.87,D3,
10001597,9.62,D3,
10001598,10.5,D2,
10001600,9.66,D3,
10001601,13.4,C2,
10001602,5.47,F1,
10001604,11.46,D1,
10001605,10.75,D2,
10001607,15.22,B3,
10001608,14.95,C1,
10001609,20.68,A3,
10001610,20.63,A3,
10001612,14.72,C1,
10001613,12.74,C3,
10001614,12.9,C3,
10001615,15.61,B3,
10001617,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001618,15.76,B3,
10001619,9.23,D3,
10001621,13.89,C2,
10001622,16.11,B2,
10001623,13.17,C2,
10001624,16.22,B2,
10001625,9.89,D3,
10001626,10.2,D2,
10001627,10.03,D2,
10001628,20.24,A3,
10001630,12.3,C3,
10001631,16.63,B2,
10001632,9.12,D3,
10001633,12.48,C3,
10001634,7.68,E2,
10001638,20.26,A3,
10001639,15.28,B3,
10001641,8.75,E1,
10001643,11.32,D1,
10001644,7.35,E2,
10001645,14.44,C1,
10001647,11.13,D1,
10001648,9.59,D3,
10001649,10.14,D2,
10001650,9.16,D3,
10001653,11.17,D1,
10001654,12.71,C3,
10001655,17.29,B1,
10001656,14.01,C1,
10001657,16.71,B2,
10001658,15.62,B3,
10001659,15.11,B3,
10001660,6.74,E3,
10001661,14.52,C1,
10001662,15.3,B3,
10001663,20.0,A3,
10001664,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001665,9.77,D3,
10001666,19.08,A4,
10001667,10.64,D2,
10001668,10.05,D2,
10001669,9.01,D3,
10001671,12.9,C3,
10001672,9.69,D3,
10001673,20.78,A3,
10001674,15.66,B3,
10001675,14.92,C1,
10001678,10.01,D2,
10001679,14.69,C1,
10001681,13.73,C2,
10001682,13.76,C2,
10001683,14.4,C1,
10001686,14.04,C1,
10001687,16.65,B2,
10001688,9.18,D3,
10001689,15.07,B3,
10001691,15.71,B3,
10002165,9.79,D3,
10002174,15.08,B3,
10002175,13.78,C2,
10002176,16.88,B2,
10002179,15.03,B3,
10002187,14.21,C1,
10002188,13.56,C2,
10002190,11.98,D1,
10002191,12.94,C3,
10002227,11.24,D1,
10002229,12.03,C3,
10002231,20.22,A3,
10002241,8.57,E1,
10002242,10.22,D2,
10002245,10.38,D2,
10002247,13.92,C2,
10002253,11.19,D1,
10002254,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002260,8.48,E1,
10002261,14.05,C1,
