Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001431,15.06,B3,
10001433,20.78,A3,
10001443,13.43,C2,
10001461,15.42,B3,
10001479,13.5,C2,
10001481,20.21,A3,
10001487,19.37,A4,
10001503,14.06,C1,
10001508,14.81,C1,
10001514,12.52,C3,
10001520,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001527,12.77,C3,
10001535,3.02,F3,
10002051,12.31,C3,
10002057,19.98,A4,
10002070,6.37,E3,
10002072,3.67,F3,
10002078,13.72,C2,
10002082,4.96,F2,
10002090,20.98,A3,
10002122,15.31,B3,
10002123,10.53,D2,
10002127,10.65,D2,
10002136,2.55,G1,
10002141,13.09,C2,
10002146,7.81,E2,
10002155,2.55,G1,
10002158,10.47,D2,
10002159,15.55,B3,
