Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002670,21.66,A2,
10002676,18.75,A5,
10002681,6.77,E3,
10002682,19.91,A4,
10002683,12.77,C3,
10002688,11.54,D1,
10002689,11.42,D1,
10002696,19.92,A4,
10002700,8.91,E1,
10002702,14.69,C1,
10002707,16.94,B2,
10002711,10.88,D2,
10002718,10.7,D2,
10002720,13.49,C2,
10002725,5.03,F1,
10002160,21.41,A2,
10002161,18.75,A5,
10002163,15.56,B3,
10002164,16.17,B2,
10002166,16.1,B2,
10002168,9.94,D3,
10002169,4.06,F2,
10002170,5.94,F1,
10002172,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002173,8.37,E1,
10002178,19.41,A4,
10002181,12.17,C3,
10002183,5.46,F1,
10002184,13.39,C2,
10002185,13.8,C2,
10002186,9.58,D3,
10002189,15.27,B3,
10002192,15.14,B3,
10002193,19.49,A4,
10002194,9.22,D3,
10002195,8.79,E1,
10002196,5.46,F1,
10002197,15.68,B3,
10002198,16.81,B2,
10002199,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002200,16.92,B2,
10002201,5.98,F1,
10002202,10.21,D2,
10002203,16.13,B2,
10002204,10.66,D2,
10002205,11.65,D1,
10002206,13.49,C2,
10002207,6.85,E3,
10002208,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002209,8.0,E1,
10002210,12.66,C3,
10002211,13.59,C2,
10002212,12.68,C3,
10002213,15.6,B3,
10002214,8.92,E1,
10002215,20.12,A3,
10002216,11.4,D1,
10002217,9.1,D3,
10002218,13.87,C2,
10002219,6.83,E3,
10002220,9.67,D3,
10002222,3.85,F3,
10002223,15.94,B3,
10002225,15.48,B3,
10002228,16.09,B2,
10002230,11.38,D1,
10002232,19.68,A4,
10002234,15.46,B3,
10002235,15.28,B3,
10002237,10.84,D2,
10002238,14.5,C1,
10002239,9.88,D3,
10002240,14.05,C1,
10002243,15.8,B3,
10002244,14.64,C1,
10002246,9.84,D3,
10002248,13.18,C2,
10002249,10.48,D2,
10002250,14.65,C1,
10002251,8.22,E1,
10002252,5.93,F1,
10002255,12.8,C3,
10002256,12.53,C3,
10002257,19.04,A4,
10002258,13.34,C2,
10002259,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002262,10.99,D2,
10002263,11.2,D1,
10002264,9.68,D3,
10002265,14.34,C1,
10002266,7.88,E2,
10002267,9.12,D3,
10002268,12.07,C3,
10002269,19.93,A4,
