Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002596,15.13,B3,
10002597,10.99,D2,
10002598,19.1,A4,
10002599,9.53,D3,
10002601,13.08,C2,
10002602,11.58,D1,
10002604,18.92,A5,
10002605,12.87,C3,
10002606,12.61,C3,
10002607,20.24,A3,
10002608,13.08,C2,
10002612,11.96,D1,
10002615,15.81,B3,
10002616,20.29,A3,
10002617,17.89,B1,
10002620,15.08,B3,
10002621,11.87,D1,
10002622,10.44,D2,
10002623,13.4,C2,
10002625,13.49,C2,
10002626,19.68,A4,
10002628,7.23,E2,
10002629,20.84,A3,
10002630,3.48,F3,
10002631,20.06,A3,
10002633,9.3,D3,
10002635,6.03,E3,
10002636,8.19,E1,
10002637,15.97,B3,
10002638,8.4,E1,
10002639,15.98,B3,
10002641,6.37,E3,
10002642,15.23,B3,
10002644,10.77,D2,
10002645,9.88,D3,
10002646,11.79,D1,
10002648,17.27,B1,
10002649,9.2,D3,
10002650,13.93,C2,
10002651,12.65,C3,
10002652,15.63,B3,
10002653,19.8,A4,
10002655,16.71,B2,
10002656,8.74,E1,
10002658,9.49,D3,
10002660,14.4,C1,
10002661,15.78,B3,
