Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002169,7.578499999999999,E2,
10002170,3.1624999999999996,F3,
10002173,9.3265,D3,
10002183,5.359,F1,
10002186,10.522499999999999,D2,
10002196,11.6495,D1,
10002201,6.106499999999999,E3,
10002207,9.889999999999999,D3,
10002208,13.673499999999999,C2,
10002217,8.3835,E1,
10002219,1.2765,G1,
10002222,7.9925,E2,
10002230,16.858999999999998,B2,
10002237,13.063999999999998,C2,
10002252,8.348999999999998,E1,
10002259,9.844,D3,
10002264,14.087499999999999,C1,
10002681,2.139,G1,
10002683,12.649999999999999,C3,
10002725,7.4174999999999995,E2,
10003181,4.553999999999999,F2,
10003211,9.1885,D3,
