Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003922,19.36,A4,
10003944,11.46,D1,
10003947,16.33,B2,
10003948,11.76,D1,
10003950,14.92,C1,
10003960,14.27,C1,
10003962,13.38,C2,
10003964,8.22,E1,
10003967,15.66,B3,
10003973,8.62,E1,
10003977,18.86,A5,
10003985,10.13,D2,
10003504,19.85,A4,
10003505,9.32,D3,
10003507,5.84,F1,
10003508,16.73,B2,
10003510,13.19,C2,
10003511,14.46,C1,
10003513,15.38,B3,
10003514,15.26,B3,
10003515,15.07,B3,
10003517,15.72,B3,
10003518,10.13,D2,
10003519,10.8,D2,
10003520,20.47,A3,
10003522,20.01,A3,
10003523,15.55,B3,
10003528,5.09,F1,
10003529,15.16,B3,
10003530,19.15,A4,
10003531,20.46,A3,
10003532,16.48,B2,
10003533,10.75,D2,
10003534,19.9,A4,
10003535,12.79,C3,
10003536,3.84,F3,
10003537,20.49,A3,
10003540,19.54,A4,
10003541,3.03,F3,
10003542,19.15,A4,
10003545,10.25,D2,
10003546,12.36,C3,
10003547,12.63,C3,
10003548,9.31,D3,
10003551,11.26,D1,
10003552,3.87,F3,
10003553,21.59,A2,
10003554,19.74,A4,
10003555,13.22,C2,
10003556,9.08,D3,
10003557,16.91,B2,
10003559,16.46,B2,
10003560,20.77,A3,
10003561,13.88,C2,
