Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003922,18.55,A5,
10003944,9.9,D3,
10003947,14.04,C1,
10003948,8.75,E1,
10003950,12.32,C3,
10003960,17.72,B1,
10003962,15.37,B3,
10003964,14.3,C1,
10003967,14.68,C1,
10003973,8.22,E1,
10003977,20.85,A3,
10003985,11.39,D1,
10004079,5.66,F1,
10004080,6.64,E3,
10004084,20.19,A3,
10004087,9.2,D3,
10004097,12.92,C3,
10004106,8.67,E1,
10004117,14.87,C1,
10003504,20.87,A3,
10003505,11.73,D1,
10003507,5.28,F1,
10003508,14.97,C1,
10003510,14.9,C1,
10003511,14.79,C1,
10003513,15.32,B3,
10003514,14.2,C1,
10003515,16.2,B2,
10003517,13.69,C2,
10003518,10.56,D2,
10003519,10.07,D2,
10003520,19.98,A4,
10003522,20.7,A3,
10003523,17.23,B1,
10003528,2.44,G1,
10003529,15.63,B3,
10003530,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003531,21.32,A2,
10003532,14.44,C1,
10003533,10.93,D2,
10003534,19.99,A4,
10003535,14.71,C1,
10003536,4.93,F2,
10003537,19.76,A4,
10003540,21.55,A2,
10003541,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003542,19.24,A4,
10003545,12.92,C3,
10003546,15.23,B3,
10003547,14.18,C1,
10003548,10.74,D2,
10003551,13.5,C2,
10003552,7.64,E2,
10003553,18.72,A5,
10003554,21.13,A2,
10003555,10.42,D2,
10003556,13.03,C2,
10003557,15.55,B3,
10003559,14.79,C1,
10003560,18.45,A5,
10003561,15.0,B3,
10003643,11.42,D1,
10003644,18.48,A5,
10003645,13.24,C2,
10003646,16.14,B2,
10003648,9.33,D3,
10003650,20.32,A3,
10003651,16.46,B2,
10003653,15.79,B3,
10003657,18.33,A5,
10003658,13.51,C2,
10003659,10.92,D2,
10003660,15.03,B3,
10003662,19.92,A4,
10003663,3.95,F3,
10003665,15.38,B3,
10003666,13.78,C2,
10003668,4.44,F2,
10003670,10.13,D2,
10003671,6.73,E3,
10003672,8.29,E1,
10003673,14.35,C1,
10003675,16.71,B2,
10003677,16.85,B2,
10003678,21.46,A2,
10003679,14.48,C1,
10003680,12.35,C3,
10003681,8.02,E1,
10003682,12.6,C3,
10003684,7.41,E2,
